# parameters:
#  num_nodes=4, num_iters=3000, ntest=3
#  dishonest_nodes=0, dishonest_action=2
# columns:
#  iteration   running_frequency   running_estimation   average_phase
1 1.0 1.5707963267948966 1.816701431763919
2 0.5 1.9634954084936207 1.816701431763919
3 0.6666666666666666 1.8785361811300902 1.816701431763919
4 0.5 1.9634954084936207 1.816701431763919
5 0.4 2.0138348886912034 1.816701431763919
6 0.5 1.9634954084936207 1.816701431763919
7 0.42857142857142855 1.9993323007199622 1.816701431763919
8 0.5 1.9634954084936207 1.816701431763919
9 0.4444444444444444 1.9913306620788618 1.816701431763919
10 0.5 1.9634954084936207 1.816701431763919
11 0.5454545454545454 1.940736713984267 1.816701431763919
12 0.5833333333333334 1.9216333886886985 1.816701431763919
13 0.6153846153846154 1.9052783639291002 1.816701431763919
14 0.6428571428571429 1.8910574831346088 1.816701431763919
15 0.6 1.913155928296038 1.816701431763919
16 0.625 1.900325344708101 1.816701431763919
17 0.6470588235294118 1.8888623581974016 1.816701431763919
18 0.6111111111111112 1.907472135418278 1.816701431763919
19 0.5789473684210527 1.9238558383341957 1.816701431763919
20 0.6 1.913155928296038 1.816701431763919
21 0.6190476190476191 1.9033943543013059 1.816701431763919
22 0.6363636363636364 1.8944387508027227 1.816701431763919
23 0.6521739130434783 1.8861819832117406 1.816701431763919
24 0.6666666666666666 1.8785361811300902 1.816701431763919
25 0.68 1.8714284351344608 1.816701431763919
26 0.6923076923076923 1.8647976285686805 1.816701431763919
27 0.7037037037037037 1.8585920626011596 1.816701431763919
28 0.6785714285714286 1.872193603171029 1.816701431763919
29 0.6896551724137931 1.8662327018676061 1.816701431763919
30 0.7 1.8606161969767487 1.816701431763919
31 0.7096774193548387 1.8553117749268786 1.816701431763919
32 0.71875 1.8502912598073893 1.816701431763919
33 0.7272727272727273 1.8455299491737103 1.816701431763919
34 0.7352941176470589 1.8410060769301886 1.816701431763919
35 0.7428571428571429 1.8367003752686804 1.816701431763919
36 0.75 1.8325957145940461 1.816701431763919
37 0.7567567567567568 1.8286768054140508 1.816701431763919
38 0.7368421052631579 1.84012805983529 1.816701431763919
39 0.7435897435897436 1.8362811281659313 1.816701431763919
40 0.75 1.8325957145940461 1.816701431763919
41 0.7560975609756098 1.8290607393742568 1.816701431763919
42 0.7619047619047619 1.8256661662106501 1.816701431763919
43 0.7674418604651163 1.822402878326654 1.816701431763919
44 0.7727272727272727 1.8192625721845066 1.816701431763919
45 0.7777777777777778 1.8162376659395523 1.816701431763919
46 0.7608695652173914 1.826273340582847 1.816701431763919
47 0.7659574468085106 1.8232803338526917 1.816701431763919
48 0.7708333333333334 1.8203907654704157 1.816701431763919
49 0.7755102040816326 1.817598774770884 1.816701431763919
50 0.78 1.8148989584933553 1.816701431763919
51 0.7843137254901961 1.8122863256115456 1.816701431763919
52 0.7884615384615384 1.809756257529909 1.816701431763919
53 0.7924528301886793 1.8073044729044716 1.816701431763919
