# parameters:
#  num_nodes=4, num_iters=10, link_fidelity=0.95
# columns:
#   num_copies   avg_failure_rate
40 0.08461538461538462
48 0.0978723404255319
56 0.10727272727272727
64 0.08571428571428572
72 0.10422535211267607
80 0.09746835443037974
88 0.10804597701149425
96 0.11052631578947367
104 0.1
112 0.1
120 0.09663865546218488
128 0.09133858267716535
136 0.10444444444444445
144 0.10629370629370631
152 0.11589403973509933
160 0.08867924528301888
