# parameters:
#  num_nodes=4, num_iters=10, link_fidelity=0.99
# columns:
#   num_copies   avg_failure_rate
40 0.03333333333333333
48 0.0425531914893617
56 0.06
64 0.06031746031746031
72 0.04507042253521127
80 0.04430379746835443
88 0.04137931034482759
96 0.04105263157894736
104 0.05048543689320388
112 0.04054054054054054
120 0.0504201680672269
128 0.05669291338582677
136 0.05111111111111112
144 0.05034965034965035
152 0.046357615894039736
160 0.04779874213836478
