# parameters:
#  num_nodes=4, num_iters=20, ntest=10
# columns:
#  fidelity   failure_rate
0.8 0.31999999999999995
0.8040816326530613 0.33625
0.8081632653061225 0.28625
0.8122448979591838 0.30124999999999996
0.8163265306122449 0.2725
0.8204081632653062 0.27125
0.8244897959183674 0.27375000000000005
0.8285714285714286 0.27999999999999997
0.8326530612244898 0.24500000000000002
0.8367346938775511 0.25125
0.8408163265306123 0.27375000000000005
0.8448979591836735 0.26499999999999996
0.8489795918367348 0.26625
0.8530612244897959 0.22749999999999998
0.8571428571428572 0.22874999999999995
0.8612244897959184 0.25499999999999995
0.8653061224489796 0.22124999999999995
0.8693877551020408 0.23374999999999999
0.8734693877551021 0.19875
0.8775510204081634 0.2425
0.8816326530612245 0.2125
0.8857142857142858 0.21000000000000002
0.889795918367347 0.19874999999999998
0.8938775510204082 0.18875
0.8979591836734694 0.1775
0.9020408163265307 0.20875000000000005
0.9061224489795918 0.17124999999999999
0.9102040816326531 0.18
0.9142857142857144 0.175
0.9183673469387755 0.14125
0.9224489795918368 0.15499999999999997
0.926530612244898 0.14750000000000002
0.9306122448979592 0.1475
0.9346938775510204 0.12875
0.9387755102040817 0.12249999999999998
0.9428571428571428 0.13375
0.9469387755102041 0.10374999999999998
0.9510204081632654 0.11624999999999999
0.9551020408163265 0.09375
0.9591836734693878 0.09875
0.963265306122449 0.08625000000000001
0.9673469387755103 0.07
0.9714285714285714 0.08374999999999999
0.9755102040816327 0.062499999999999986
0.9795918367346939 0.045
0.9836734693877551 0.05625
0.9877551020408164 0.04750000000000001
0.9918367346938776 0.04000000000000001
0.9959183673469387 0.025000000000000005
1.0 0.030000000000000006
