# parameters:
#  num_nodes=4, total_iters=314, ntest=20, copies=21
#  phase_average=2.1115347763547287, failure_threshold=0.15
# columns:
#  iteration   running_frequency   running_estimation
1 1.0 1.5707963267948966
2 1.0 1.5707963267948966
3 0.6666666666666666 1.8785361811300902
4 0.5 1.9634954084936207
5 0.4 2.0138348886912034
6 0.3333333333333333 2.0484546358571514
7 0.42857142857142855 1.9993323007199622
8 0.375 2.0266654722791406
9 0.3333333333333333 2.0484546358571514
10 0.4 2.0138348886912034
11 0.45454545454545453 1.9862541030029746
12 0.4166666666666667 2.005357428298543
13 0.46153846153846156 1.9827451936578266
14 0.5 1.9634954084936207
15 0.4666666666666667 1.980174445596177
16 0.4375 1.994827366285637
17 0.47058823529411764 1.978209784980391
18 0.4444444444444444 1.9913306620788618
19 0.42105263157894735 2.003134978653046
20 0.4 2.0138348886912034
21 0.42857142857142855 1.9993323007199622
22 0.4090909090909091 2.009204192741848
23 0.391304347826087 2.018280673243004
24 0.375 2.0266654722791406
25 0.36 2.0344439357957027
26 0.34615384615384615 2.041687088979007
27 0.37037037037037035 2.0290591982125847
28 0.39285714285714285 2.0174855331648596
29 0.3793103448275862 2.0244421431107047
30 0.36666666666666664 2.0309786074519716
31 0.3870967741935484 2.0204381058902943
32 0.40625 2.0106495050374718
33 0.3939393939393939 2.016931673046558
34 0.38235294117647056 2.0228757011889824
35 0.37142857142857144 2.028511526672219
36 0.3888888888888889 2.0195186815689636
37 0.3783783783783784 2.0249224399582366
38 0.39473684210526316 2.016523736113428
39 0.41025641025641024 2.0086116935926244
40 0.425 2.0011374766877923
41 0.43902439024390244 1.9940592932535661
42 0.4523809523809524 1.987341073245673
43 0.4418604651162791 1.9926310856059555
44 0.4318181818181818 1.9976928652246821
45 0.4444444444444444 1.9913306620788618
46 0.43478260869565216 1.9961972825130476
47 0.425531914893617 2.0008684976650275
48 0.4166666666666667 2.005357428298543
49 0.42857142857142855 1.9993323007199622
50 0.42 2.003668071731598
51 0.43137254901960786 1.997917796569678
52 0.4230769230769231 2.0021103081146667
53 0.4339622641509434 1.9966110343580228
54 0.4444444444444444 1.9913306620788618
55 0.45454545454545453 1.9862541030029746
56 0.4642857142857143 1.9813677709650008
57 0.47368421052631576 1.976659385559013
58 0.46551724137931033 1.9807504845031367
59 0.4576271186440678 1.9847072911013441
60 0.4666666666666667 1.980174445596177
61 0.45901639344262296 1.9840102275461933
62 0.45161290322580644 1.987726880003623
63 0.4603174603174603 1.983357567014905
64 0.46875 1.9791305989427435
65 0.47692307692307695 1.9750379704591072
66 0.48484848484848486 1.9710723259851675
67 0.4925373134328358 1.9672268903276366
68 0.4852941176470588 1.970849410195604
69 0.4782608695652174 1.9743684011911498
70 0.4714285714285714 1.9777889087637865
71 0.4647887323943662 1.9811156269032242
72 0.4722222222222222 1.97739145181385
73 0.4657534246575342 1.980632112954858
74 0.4594594594594595 1.9837879546654462
75 0.4533333333333333 1.986862751858894
76 0.4473684210526316 1.98986003984345
77 0.44155844155844154 1.9927831341797375
78 0.4358974358974359 1.9956351485039772
79 0.4430379746835443 1.992038391473037
80 0.4375 1.994827366285637
81 0.4444444444444444 1.9913306620788618
82 0.43902439024390244 1.9940592932535661
83 0.4457831325301205 1.9906572482159932
84 0.4523809523809524 1.987341073245673
85 0.4588235294117647 1.9841069866907994
86 0.45348837209302323 1.986784893752287
87 0.45977011494252873 1.98363211776036
88 0.4659090909090909 1.9805540974489155
89 0.4606741573033708 1.9831786592437326
90 0.45555555555555555 1.9857469990887575
91 0.45054945054945056 1.9882611697603663
92 0.45652173913043476 1.9852620290804697
93 0.45161290322580644 1.987726880003623
94 0.44680851063829785 1.9901415758979386
95 0.45263157894736844 1.9872151907795406
96 0.4479166666666667 1.9895844016407342
97 0.4536082474226804 1.9867246957386477
98 0.45918367346938777 1.9839263062929975
99 0.45454545454545453 1.9862541030029746
100 0.45 1.9885372637840106
101 0.44554455445544555 1.9907772479376356
102 0.45098039215686275 1.9880446466483306
103 0.4563106796116505 1.9853679620573546
104 0.4519230769230769 1.9875710665118551
105 0.44761904761904764 1.9897340298367734
106 0.44339622641509435 1.9918580991982635
107 0.4392523364485981 1.9939444663057004
108 0.4444444444444444 1.9913306620788618
109 0.44036697247706424 1.9933830655518618
110 0.43636363636363634 1.9954001228914646
111 0.44144144144144143 1.9928420388011547
112 0.44642857142857145 1.9903326375190877
113 0.4424778761061947 1.9923202942668752
114 0.4473684210526316 1.98986003984345
115 0.45217391304347826 1.9874450676817952
116 0.4482758620689655 1.9894038283723032
117 0.452991452991453 1.987034447009563
118 0.4576271186440678 1.9847072911013441
