# parameters:
#  num_nodes=4, num_iters=1000, ntest=10, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
11 1.0 0.0 0.4937288344877607
123 1.0 0.0 0.4937288344877607
175 1.0 0.0 0.4937288344877607
200 0.75 0.26179938779914946 0.4937288344877607
207 0.8 0.23182380450040302 0.4937288344877607
235 0.6666666666666666 0.3077398543351937 0.4937288344877607
236 0.7142857142857143 0.2819713206803144 0.4937288344877607
241 0.625 0.3295290179132045 0.4937288344877607
246 0.5555555555555556 0.36486382811348317 0.4937288344877607
353 0.5 0.39269908169872414 0.4937288344877607
393 0.45454545454545453 0.41545777620807794 0.4937288344877607
415 0.4166666666666667 0.43456110150364646 0.4937288344877607
473 0.38461538461538464 0.45091612626324473 0.4937288344877607
491 0.42857142857142855 0.4285359739250655 0.4937288344877607
507 0.4 0.44303856189630686 0.4937288344877607
549 0.375 0.45586914548424384 0.4937288344877607
556 0.35294117647058826 0.4673321319949432 0.4937288344877607
575 0.3333333333333333 0.47765830906225465 0.4937288344877607
670 0.3157894736842105 0.4870265897886615 0.4937288344877607
759 0.3 0.49557829321559616 0.4937288344877607
784 0.2857142857142857 0.5034268427171339 0.4937288344877607
787 0.3181818181818182 0.48574121518880564 0.4937288344877607
809 0.34782608695652173 0.47001250698060426 0.4937288344877607
863 0.3333333333333333 0.47765830906225465 0.4937288344877607
928 0.32 0.48476605505788417 0.4937288344877607
934 0.3076923076923077 0.4913968616236645 0.4937288344877607
975 0.2962962962962963 0.49760242759118517 0.4937288344877607
