# parameters:
#  num_nodes=4, num_iters=1000, ntest=10, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
6 0.0 2.356194490192345 2.235081006069296
20 0.0 2.356194490192345 2.235081006069296
26 0.0 2.356194490192345 2.235081006069296
66 0.25 2.0943951023931957 2.235081006069296
137 0.4 2.0138348886912034 2.235081006069296
230 0.3333333333333333 2.0484546358571514 2.235081006069296
317 0.2857142857142857 2.0742231695120306 2.235081006069296
331 0.375 2.0266654722791406 2.235081006069296
393 0.3333333333333333 2.0484546358571514 2.235081006069296
428 0.4 2.0138348886912034 2.235081006069296
542 0.36363636363636365 2.0325520661845187 2.235081006069296
616 0.4166666666666667 2.005357428298543 2.235081006069296
662 0.38461538461538464 2.021712453058141 2.235081006069296
723 0.42857142857142855 1.9993323007199622 2.235081006069296
798 0.4666666666666667 1.980174445596177 2.235081006069296
799 0.5 1.9634954084936207 2.235081006069296
825 0.5294117647058824 1.9487810320068504 2.235081006069296
845 0.5 1.9634954084936207 2.235081006069296
943 0.5263157894736842 1.9503314314282283 2.235081006069296
951 0.55 1.9384535532032308 2.235081006069296
