# parameters:
#  num_nodes=4, num_iters=1000, ntest=10, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
18 0.0 2.356194490192345 2.094111186390465
23 0.5 1.9634954084936207 2.094111186390465
112 0.6666666666666666 1.8785361811300902 2.094111186390465
192 0.75 1.8325957145940461 2.094111186390465
217 0.6 1.913155928296038 2.094111186390465
288 0.5 1.9634954084936207 2.094111186390465
361 0.5714285714285714 1.9276585162672795 2.094111186390465
371 0.5 1.9634954084936207 2.094111186390465
408 0.5555555555555556 1.9356601549083798 2.094111186390465
477 0.6 1.913155928296038 2.094111186390465
478 0.5454545454545454 1.940736713984267 2.094111186390465
494 0.5833333333333334 1.9216333886886985 2.094111186390465
498 0.5384615384615384 1.9442456233294148 2.094111186390465
519 0.5 1.9634954084936207 2.094111186390465
525 0.4666666666666667 1.980174445596177 2.094111186390465
561 0.4375 1.994827366285637 2.094111186390465
569 0.4117647058823529 2.0078453096037134 2.094111186390465
629 0.4444444444444444 1.9913306620788618 2.094111186390465
781 0.47368421052631576 1.976659385559013 2.094111186390465
836 0.5 1.9634954084936207 2.094111186390465
858 0.47619047619047616 1.9754046741497215 2.094111186390465
981 0.5 1.9634954084936207 2.094111186390465
