# parameters:
#  num_nodes=4, num_iters=1000, ntest=10, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
17 1.0 1.5707963267948966 1.534718016002532
74 0.5 1.1780972450961724 1.534718016002532
82 0.6666666666666666 1.2630564724597029 1.534718016002532
127 0.5 1.1780972450961724 1.534718016002532
181 0.4 1.1277577648985897 1.534718016002532
240 0.3333333333333333 1.093138017732642 1.534718016002532
253 0.42857142857142855 1.142260352869831 1.534718016002532
328 0.5 1.1780972450961724 1.534718016002532
359 0.5555555555555556 1.2059324986814133 1.534718016002532
408 0.6 1.2284367252937551 1.534718016002532
505 0.5454545454545454 1.200855939605526 1.534718016002532
591 0.5 1.1780972450961724 1.534718016002532
595 0.5384615384615384 1.1973470302603784 1.534718016002532
599 0.5 1.1780972450961724 1.534718016002532
731 0.5333333333333333 1.1947762821987287 1.534718016002532
735 0.5625 1.2094292028881888 1.534718016002532
768 0.5882352941176471 1.222447146206265 1.534718016002532
848 0.5555555555555556 1.2059324986814133 1.534718016002532
924 0.5789473684210527 1.2177368152555974 1.534718016002532
985 0.55 1.2031391003865624 1.534718016002532
