# parameters:
#     num_nodes=4, num_iters=250, dishonest_node=Node_4, bitflip_nodes=[Node_2, Node_3]
# phases={'Node_1': 0.8491617541132994, 'Node_2': 0.5274249812999362, 'Node_3': 2.2709206003197595, 'Node_4': 1.5548251299811353}
# phase_average = 1.3005831164285326
# alt_function1 = 4.147482503114258
# alt_function2 = 0.6604912650746115
# columns:
#      iteration   running_est0   running_est1   running_est2
1 0.7853981633974483 3.141592653589793 3.141592653589793
2 0.7853981633974483 3.141592653589793 3.141592653589793
3 0.7853981633974483 3.141592653589793 3.141592653589793
4 0.7853981633974483 3.141592653589793 3.141592653589793
5 1.1780972450961724 3.141592653589793 3.141592653589793
6 1.093138017732642 3.141592653589793 3.141592653589793
7 1.093138017732642 3.141592653589793 2.0943951023931957
8 1.093138017732642 3.141592653589793 2.4188584057763776
9 1.093138017732642 3.8212664724980367 2.4619188346815495
10 1.1780972450961724 3.8212664724980367 2.4619188346815495
11 1.1277577648985897 3.8212664724980367 2.498091544796509
12 1.0673694840777626 3.8212664724980367 2.300523983021863
13 1.0673694840777626 3.7850937623830774 2.300523983021863
14 1.0308395025421038 3.754147391929132 2.366399280279432
15 1.0471975511965976 3.6826921795469385 2.4619188346815495
16 1.0471975511965976 3.6826921795469385 2.3243169433946083
17 1.0471975511965976 3.6826921795469385 2.214297435588181
18 1.0359446700301267 3.6826921795469385 2.214297435588181
19 1.0471975511965976 3.6639074753958414 2.214297435588181
20 1.0471975511965976 3.8643269014032087 2.214297435588181
21 1.0471975511965976 3.8212664724980367 2.2605713275803963
22 1.0471975511965976 3.8212664724980367 2.281244935348117
23 1.0471975511965976 3.7690484265129838 2.318558961454817
24 1.0402680028132019 3.7690484265129838 2.2336701504450325
25 1.0338644087870583 3.7272781970469437 2.2518727149138993
26 1.0534289083306998 3.7272781970469437 2.2518727149138993
27 1.0534289083306998 3.7272781970469437 2.2690188001574563
28 1.0471975511965976 3.7151057580128897 2.2852071424259117
29 1.02603585036862 3.7151057580128897 2.300523983021863
30 1.02603585036862 3.7151057580128897 2.2305259396330714
31 1.0215050062882007 3.7151057580128897 2.2305259396330714
32 1.0172219678978514 3.7151057580128897 2.2459278597319283
33 1.0172219678978514 3.7151057580128897 2.2605713275803963
34 1.0131648418866286 3.7151057580128897 2.1996712522899484
35 1.0131648418866286 3.8212664724980367 2.214297435588181
36 1.0131648418866286 3.8212664724980367 2.1598272970111707
37 1.0093143618619145 3.8891770032588138 2.1882334304102526
38 1.0056534948997975 3.8643269014032087 2.2015376304345518
39 1.0056534948997975 3.8527978195508594 2.226549152552663
40 1.0056534948997975 3.841804209124084 2.226549152552663
41 1.0208785137224095 3.841804209124084 2.226549152552663
42 1.0308395025421038 3.831305807560405 2.226549152552663
43 1.027210134721929 3.831305807560405 2.226549152552663
44 1.027210134721929 3.831305807560405 2.1790419057051063
45 1.027210134721929 3.9053791499876245 2.1790419057051063
46 1.0237379691923334 3.8944623978865174 2.1790419057051063
47 1.0237379691923334 3.8840015836100883 2.191238954593603
48 1.0359446700301267 3.8739657740003524 2.191238954593603
49 1.0359446700301267 3.8550594306179806 2.2029815754756417
50 1.0359446700301267 3.916786026900154 2.2029815754756417
51 1.0402680028132019 3.9072452848328716 2.214297435588181
52 1.0370047149292057 3.898049038258164 2.214297435588181
53 1.0370047149292057 3.943061636861543 2.214297435588181
54 1.0370047149292057 3.9340077969801985 2.214297435588181
55 1.0370047149292057 3.900642599617713 2.214297435588181
56 1.0370047149292057 3.9477068025220197 2.214297435588181
57 1.0308395025421038 3.9396301124924973 2.214297435588181
58 1.0279230568621895 3.8958013896953254 2.2252118890440733
59 1.0279230568621895 3.8958013896953254 2.235748220795537
60 1.0378821704552434 3.8958013896953254 2.235748220795537
61 1.0378821704552434 3.876436462829396 2.235748220795537
62 1.0349926020729674 3.8703061043331988 2.235748220795537
63 1.0349926020729674 3.8643269014032087 2.2041319301062083
64 1.0413845074221864 3.8643269014032087 2.2041319301062083
65 1.0386204851041985 3.880610532603711 2.214297435588181
66 1.0386204851041985 3.8750607717743404 2.224137828173346
67 1.0471975511965976 3.8750607717743404 2.224137828173346
68 1.0471975511965976 3.9110190471283226 2.224137828173346
69 1.049814013503609 3.9110190471283226 2.2336701504450325
70 1.0471975511965976 3.9053791499876245 2.2336701504450325
71 1.0471975511965976 3.9053791499876245 2.195560069151493
72 1.0446578214725561 3.8944623978865174 2.1695778033251534
73 1.0446578214725561 3.8944623978865174 2.155226400136455
74 1.0446578214725561 3.8891770032588138 2.133332571338752
75 1.0446578214725561 3.9221430956092993 2.133332571338752
76 1.0496371172340995 3.9115379955175347 2.1424025186512714
77 1.0471975511965976 3.9115379955175347 2.1424025186512714
78 1.0471975511965976 3.9063953443508916 2.1424025186512714
79 1.0471975511965976 3.8915655887155256 2.1598272970111707
80 1.0448248252302754 3.8915655887155256 2.184326734540787
81 1.0425159194024602 3.8915655887155256 2.184326734540787
82 1.0425159194024602 3.9216924161859845 2.184326734540787
83 1.0494826262058758 3.9216924161859845 2.184326734540787
84 1.0471975511965976 3.916786026900154 2.192092441752473
85 1.0471975511965976 3.911971257237719 2.1996712522899484
86 1.0471975511965976 3.911971257237719 2.1714930797308276
87 1.0428011409573537 3.902605407814523 2.1714930797308276
88 1.0428011409573537 3.902605407814523 2.144631779314927
89 1.0406849660505504 3.902605407814523 2.144631779314927
90 1.0406849660505504 3.930606550980108 2.144631779314927
91 1.0406849660505504 3.9572453569810175 2.144631779314927
92 1.0471975511965976 3.9572453569810175 2.144631779314927
93 1.0430536025195294 3.9477068025220197 2.1598272970111707
94 1.0430536025195294 3.9728964919422993 2.167167588656702
95 1.0430536025195294 3.9728964919422993 2.1418757962504915
96 1.0391017069660369 3.9969961648075625 2.1491745567961003
97 1.0391017069660369 3.992136498759211 2.1491745567961003
