# parameters:
#     num_nodes=4, num_iters=400, dishonest_node=Node_4, bitflip_nodes=[Node_2, Node_3]
# phases={'Node_1': 0.8231680849117639, 'Node_2': 1.1703269460517074, 'Node_3': 1.8143629160944648, 'Node_4': 1.7886801285943263}
# phase_average = 1.3991345189130655
# alt_function1 = 3.2558841835488472
# alt_function2 = 1.9678122434633325
# columns:
#      iteration   running_est0   running_est1   running_est2
1 1.5707963267948966 3.141592653589793 3.141592653589793
2 1.5707963267948966 3.141592653589793 0.0
3 1.5707963267948966 3.141592653589793 1.5707963267948966
4 1.5707963267948966 3.141592653589793 1.2309594173407747
5 1.5707963267948966 3.141592653589793 1.2309594173407747
6 1.5707963267948966 3.141592653589793 1.2309594173407747
7 1.5707963267948966 3.141592653589793 1.5707963267948966
8 1.5707963267948966 3.141592653589793 1.7721542475852274
9 1.5707963267948966 3.141592653589793 1.9106332362490186
10 1.5707963267948966 3.141592653589793 1.9106332362490186
11 1.5707963267948966 3.141592653589793 1.714143895700262
12 1.5707963267948966 3.141592653589793 1.714143895700262
13 1.5707963267948966 3.141592653589793 1.714143895700262
14 1.5707963267948966 3.141592653589793 1.5707963267948966
15 1.5707963267948966 3.141592653589793 1.5707963267948966
16 1.5707963267948966 3.141592653589793 1.6821373411358607
17 1.5707963267948966 3.141592653589793 1.7721542475852274
18 1.5707963267948966 3.141592653589793 1.7721542475852274
19 1.5707963267948966 3.141592653589793 1.7721542475852274
20 1.5707963267948966 3.141592653589793 1.7721542475852274
21 1.5707963267948966 3.141592653589793 1.6618311048323118
22 1.5707963267948966 3.141592653589793 1.7382444060145859
23 1.5707963267948966 3.141592653589793 1.7382444060145859
24 1.5707963267948966 3.141592653589793 1.7382444060145859
25 1.5707963267948966 3.141592653589793 1.7382444060145859
26 1.5707963267948966 3.141592653589793 1.803664505052979
27 1.360529159152914 3.141592653589793 1.803664505052979
28 1.360529159152914 3.141592653589793 1.8605480282309441
29 1.360529159152914 3.141592653589793 1.9106332362490186
30 1.360529159152914 3.141592653589793 1.9106332362490186
31 1.3769979834673063 3.141592653589793 1.9106332362490186
32 1.3769979834673063 3.141592653589793 1.8234765819369754
33 1.3901127648415426 3.141592653589793 1.8234765819369754
34 1.3901127648415426 3.141592653589793 1.8234765819369754
35 1.3901127648415426 3.141592653589793 1.869328527979773
36 1.3901127648415426 3.141592653589793 1.869328527979773
37 1.3901127648415426 3.141592653589793 1.9106332362490186
38 1.4008778720678356 3.141592653589793 1.9106332362490186
39 1.4099210495965755 3.141592653589793 1.9106332362490186
40 1.4099210495965755 3.141592653589793 1.8370903439130795
41 1.4099210495965755 3.141592653589793 1.8754889808102941
42 1.4099210495965755 3.141592653589793 1.8754889808102941
43 1.4099210495965755 3.141592653589793 1.9106332362490186
44 1.4099210495965755 3.141592653589793 1.9106332362490186
45 1.4176576422100617 3.141592653589793 1.9106332362490186
46 1.4176576422100617 3.141592653589793 1.9106332362490186
47 1.4243749409306088 3.141592653589793 1.9106332362490186
48 1.4243749409306088 3.141592653589793 1.9429648607552226
49 1.4243749409306088 3.141592653589793 1.9728448598928996
50 1.4243749409306088 3.141592653589793 1.9728448598928996
51 1.4302788760434897 3.141592653589793 1.9728448598928996
52 1.4355214453056102 3.141592653589793 1.9728448598928996
53 1.4355214453056102 3.141592653589793 1.9728448598928996
54 1.4402176213433844 3.141592653589793 1.9728448598928996
55 1.4402176213433844 3.141592653589793 1.9728448598928996
56 1.4402176213433844 3.141592653589793 2.0005717580994244
57 1.4402176213433844 3.141592653589793 1.9390642202315367
58 1.4402176213433844 3.141592653589793 1.965587446494658
59 1.4444561992238572 3.141592653589793 1.965587446494658
60 1.4444561992238572 3.141592653589793 1.9904097103647407
61 1.4444561992238572 3.141592653589793 1.9904097103647407
62 1.4483069952314644 3.141592653589793 1.9904097103647407
63 1.4483069952314644 3.141592653589793 1.9904097103647407
64 1.4483069952314644 3.141592653589793 1.9904097103647407
65 1.4483069952314644 3.141592653589793 2.0137073708685356
66 1.4483069952314644 3.141592653589793 1.959847153298955
67 1.4483069952314644 3.141592653589793 1.959847153298955
68 1.4518257643797925 3.141592653589793 1.959847153298955
69 1.4550576448098074 3.141592653589793 1.959847153298955
70 1.4550576448098074 3.141592653589793 1.959847153298955
71 1.4550576448098074 3.141592653589793 1.959847153298955
72 1.4580396238458309 3.141592653589793 1.959847153298955
73 1.4580396238458309 3.141592653589793 1.9106332362490186
74 1.4608023380971669 3.141592653589793 1.9106332362490186
75 1.4633714102570405 3.141592653589793 1.9106332362490186
76 1.4633714102570405 3.141592653589793 1.9106332362490186
77 1.465768457259277 3.141592653589793 1.9106332362490186
78 1.465768457259277 3.141592653589793 1.9106332362490186
79 1.4680118612143096 3.141592653589793 1.9106332362490186
80 1.4680118612143096 3.141592653589793 1.933537872026866
81 1.4680118612143096 3.141592653589793 1.933537872026866
82 1.4701173663997311 3.141592653589793 1.933537872026866
83 1.4701173663997311 3.141592653589793 1.9551931012905357
84 1.4701173663997311 3.141592653589793 1.9551931012905357
85 1.4701173663997311 3.141592653589793 1.9551931012905357
86 1.4701173663997311 3.141592653589793 1.9106332362490186
87 1.4701173663997311 3.141592653589793 1.9106332362490186
88 1.4302788760434897 3.141592653589793 1.9106332362490186
89 1.4302788760434897 3.141592653589793 1.9106332362490186
90 1.4302788760434897 3.141592653589793 1.9106332362490186
91 1.4329749271867638 3.141592653589793 1.9106332362490186
92 1.4355214453056102 3.141592653589793 1.9106332362490186
93 1.437931767310184 3.141592653589793 1.9106332362490186
94 1.4402176213433844 3.141592653589793 1.9106332362490186
95 1.4126288265402636 3.141592653589793 1.9106332362490186
96 1.4126288265402636 3.141592653589793 1.869328527979773
97 1.4126288265402636 3.141592653589793 1.869328527979773
98 1.4126288265402636 3.141592653589793 1.8308607995092896
99 1.4126288265402636 3.141592653589793 1.8308607995092896
100 1.4152042046561415 3.141592653589793 1.8308607995092896
101 1.4152042046561415 3.141592653589793 1.8522764000257415
102 1.4152042046561415 3.141592653589793 1.8726570358355918
103 1.4176576422100617 3.141592653589793 1.8726570358355918
104 1.4199984753924793 3.141592653589793 1.8726570358355918
105 1.4199984753924793 3.141592653589793 1.8370903439130795
106 1.4199984753924793 3.141592653589793 1.8370903439130795
107 1.4199984753924793 3.141592653589793 1.8567278560161748
108 1.4199984753924793 3.141592653589793 1.8567278560161748
109 1.4222350686213454 3.141592653589793 1.8567278560161748
110 1.4243749409306088 3.141592653589793 1.8567278560161748
111 1.4243749409306088 3.141592653589793 1.8567278560161748
112 1.4264248728178957 3.141592653589793 1.8567278560161748
113 1.4264248728178957 3.141592653589793 1.8234765819369754
114 1.4264248728178957 3.141592653589793 1.8234765819369754
115 1.428390997026664 3.141592653589793 1.8234765819369754
116 1.428390997026664 3.141592653589793 1.8234765819369754
117 1.4302788760434897 3.141592653589793 1.8234765819369754
118 1.4320935685498788 3.141592653589793 1.8234765819369754
119 1.4320935685498788 3.141592653589793 1.8234765819369754
120 1.4338396866431946 3.141592653589793 1.8234765819369754
121 1.4355214453056102 3.141592653589793 1.8234765819369754
122 1.4371427053330306 3.141592653589793 1.8234765819369754
123 1.4371427053330306 3.141592653589793 1.8234765819369754
124 1.4371427053330306 3.141592653589793 1.8424166258320673
125 1.4371427053330306 3.141592653589793 1.8605480282309441
126 1.4371427053330306 3.141592653589793 1.8605480282309441
127 1.4371427053330306 3.141592653589793 1.829485905469114
128 1.4371427053330306 3.141592653589793 1.8470229575584882
129 1.4371427053330306 3.141592653589793 1.8470229575584882
130 1.4371427053330306 3.141592653589793 1.8470229575584882
131 1.4371427053330306 3.141592653589793 1.8470229575584882
132 1.438707010722334 3.141592653589793 1.8470229575584882
133 1.438707010722334 3.141592653589793 1.8470229575584882
134 1.4402176213433844 3.141592653589793 1.8470229575584882
135 1.4402176213433844 3.141592653589793 1.8470229575584882
136 1.4402176213433844 3.141592653589793 1.8470229575584882
137 1.4416775415831777 3.141592653589793 1.8470229575584882
138 1.4416775415831777 3.141592653589793 1.8177430413553295
139 1.443089545536357 3.141592653589793 1.8177430413553295
140 1.443089545536357 3.141592653589793 1.7899373857924288
141 1.4444561992238572 3.141592653589793 1.7899373857924288
142 1.4444561992238572 3.141592653589793 1.7899373857924288
143 1.4444561992238572 3.141592653589793 1.7634756917996486
144 1.4444561992238572 3.141592653589793 1.7634756917996486
145 1.425920476076873 3.141592653589793 1.7634756917996486
146 1.425920476076873 3.141592653589793 1.7382444060145859
147 1.425920476076873 3.141592653589793 1.7382444060145859
148 1.425920476076873 3.141592653589793 1.714143895700262
149 1.4274180506891225 3.141592653589793 1.714143895700262
150 1.4274180506891225 3.141592653589793 1.7314869797468073
151 1.4274180506891225 3.141592653589793 1.748195931235267
152 1.4288700965228593 3.141592653589793 1.748195931235267
153 1.4302788760434897 3.141592653589793 1.748195931235267
154 1.4302788760434897 3.141592653589793 1.7643095193056821
155 1.4302788760434897 3.141592653589793 1.7798631871616726
156 1.4302788760434897 3.141592653589793 1.7948894190962674
157 1.4316464972923408 3.141592653589793 1.7948894190962674
158 1.4316464972923408 3.141592653589793 1.7948894190962674
159 1.4316464972923408 3.141592653589793 1.7948894190962674
160 1.4316464972923408 3.141592653589793 1.7948894190962674
161 1.4316464972923408 3.141592653589793 1.7948894190962674
162 1.4316464972923408 3.141592653589793 1.7948894190962674
163 1.4329749271867638 3.141592653589793 1.7948894190962674
164 1.4329749271867638 3.141592653589793 1.7948894190962674
165 1.4329749271867638 3.141592653589793 1.7948894190962674
166 1.4329749271867638 3.141592653589793 1.7721542475852274
167 1.4329749271867638 3.141592653589793 1.786756825479853
168 1.4329749271867638 3.141592653589793 1.786756825479853
169 1.4329749271867638 3.141592653589793 1.786756825479853
170 1.4329749271867638 3.141592653589793 1.8008914856051568
171 1.4329749271867638 3.141592653589793 1.8145832652632323
172 1.4342660034457033 3.141592653589793 1.8145832652632323
173 1.4342660034457033 3.141592653589793 1.8145832652632323
174 1.4342660034457033 3.141592653589793 1.8145832652632323
175 1.4355214453056102 3.141592653589793 1.8145832652632323
176 1.436742863169156 3.141592653589793 1.8145832652632323
177 1.436742863169156 3.141592653589793 1.8278553235666375
178 1.436742863169156 3.141592653589793 1.8278553235666375
179 1.436742863169156 3.141592653589793 1.8063005635156963
180 1.437931767310184 3.141592653589793 1.8063005635156963
181 1.437931767310184 3.141592653589793 1.8192461111081701
182 1.437931767310184 3.141592653589793 1.8318146503736623
183 1.4390895757421376 3.141592653589793 1.8318146503736623
184 1.4390895757421376 3.141592653589793 1.8318146503736623
185 1.4402176213433844 3.141592653589793 1.8318146503736623
186 1.4413171583210098 3.141592653589793 1.8318146503736623
187 1.442389368084493 3.141592653589793 1.8318146503736623
188 1.4434353645919233 3.141592653589793 1.8318146503736623
189 1.4434353645919233 3.141592653589793 1.8318146503736623
190 1.4444561992238572 3.141592653589793 1.8318146503736623
191 1.4454528652333793 3.141592653589793 1.8318146503736623
192 1.4464263018152559 3.141592653589793 1.8318146503736623
193 1.4464263018152559 3.141592653589793 1.811200543564156
194 1.4464263018152559 3.141592653589793 1.8234765819369754
195 1.4464263018152559 3.141592653589793 1.8234765819369754
196 1.4464263018152559 3.141592653589793 1.8354121280887516
197 1.432448137813562 3.141592653589793 1.8354121280887516
198 1.432448137813562 3.141592653589793 1.815660181000518
199 1.432448137813562 3.141592653589793 1.815660181000518
200 1.432448137813562 3.141592653589793 1.815660181000518
201 1.432448137813562 3.141592653589793 1.7965906538677416
202 1.4334957413037666 3.141592653589793 1.7965906538677416
203 1.434519889527306 3.141592653589793 1.7965906538677416
204 1.434519889527306 3.141592653589793 1.7965906538677416
205 1.4355214453056102 3.141592653589793 1.7965906538677416
206 1.4365012276469225 3.141592653589793 1.7965906538677416
207 1.4365012276469225 3.141592653589793 1.7965906538677416
208 1.437460014567233 3.141592653589793 1.7965906538677416
209 1.437460014567233 3.141592653589793 1.808317497576343
210 1.4383985456922497 3.141592653589793 1.808317497576343
211 1.4393175246602208 3.141592653589793 1.808317497576343
212 1.4274180506891225 3.141592653589793 1.808317497576343
213 1.428390997026664 3.141592653589793 1.808317497576343
214 1.428390997026664 3.141592653589793 1.7899373857924288
215 1.4293443899202465 3.141592653589793 1.7899373857924288
216 1.4302788760434897 3.141592653589793 1.7899373857924288
217 1.4302788760434897 3.141592653589793 1.7899373857924288
218 1.4311950725019411 3.141592653589793 1.7899373857924288
219 1.4320935685498788 3.141592653589793 1.7899373857924288
220 1.4320935685498788 3.141592653589793 1.80140633808101
221 1.4320935685498788 3.141592653589793 1.8125818774253224
222 1.4320935685498788 3.141592653589793 1.8234765819369754
223 1.4320935685498788 3.141592653589793 1.8341022710328865
224 1.4320935685498788 3.141592653589793 1.8444700645133782
225 1.4329749271867638 3.141592653589793 1.8444700645133782
226 1.4338396866431946 3.141592653589793 1.8444700645133782
227 1.4338396866431946 3.141592653589793 1.8444700645133782
228 1.4338396866431946 3.141592653589793 1.8444700645133782
229 1.4338396866431946 3.141592653589793 1.8444700645133782
230 1.4338396866431946 3.141592653589793 1.8545904360032246
231 1.4338396866431946 3.141592653589793 1.8545904360032246
232 1.4346883617652888 3.141592653589793 1.8545904360032246
233 1.4346883617652888 3.141592653589793 1.8545904360032246
234 1.4346883617652888 3.141592653589793 1.8545904360032246
235 1.4346883617652888 3.141592653589793 1.8545904360032246
236 1.4355214453056102 3.141592653589793 1.8545904360032246
237 1.436339409128 3.141592653589793 1.8545904360032246
238 1.436339409128 3.141592653589793 1.8545904360032246
239 1.436339409128 3.141592653589793 1.8644732613917827
240 1.436339409128 3.141592653589793 1.8644732613917827
241 1.4371427053330306 3.141592653589793 1.8644732613917827
242 1.4371427053330306 3.141592653589793 1.8644732613917827
243 1.437931767310184 3.141592653589793 1.8644732613917827
