# parameters:
#  num_nodes=4, num_iters=1000, ntest=3, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
1 1.0 1.5707963267948966 1.16191732099426
2 0.5 1.1780972450961724 1.16191732099426
8 0.3333333333333333 1.093138017732642 1.16191732099426
9 0.25 1.0471975511965976 1.16191732099426
21 0.4 1.1277577648985897 1.16191732099426
23 0.3333333333333333 1.093138017732642 1.16191732099426
29 0.2857142857142857 1.0673694840777626 1.16191732099426
41 0.375 1.1149271813106527 1.16191732099426
42 0.4444444444444444 1.1502619915109313 1.16191732099426
53 0.5 1.1780972450961724 1.16191732099426
55 0.5454545454545454 1.200855939605526 1.16191732099426
59 0.5 1.1780972450961724 1.16191732099426
66 0.5384615384615384 1.1973470302603784 1.16191732099426
76 0.5 1.1780972450961724 1.16191732099426
78 0.4666666666666667 1.1614182079936162 1.16191732099426
81 0.5 1.1780972450961724 1.16191732099426
92 0.47058823529411764 1.163382868609402 1.16191732099426
99 0.5 1.1780972450961724 1.16191732099426
103 0.47368421052631576 1.16493326803078 1.16191732099426
105 0.5 1.1780972450961724 1.16191732099426
106 0.47619047619047616 1.1661879794400716 1.16191732099426
107 0.5 1.1780972450961724 1.16191732099426
108 0.4782608695652174 1.1672242523986434 1.16191732099426
111 0.5 1.1780972450961724 1.16191732099426
113 0.52 1.1880999136846697 1.16191732099426
115 0.5384615384615384 1.1973470302603784 1.16191732099426
117 0.5185185185185185 1.1873586225491954 1.16191732099426
126 0.5 1.1780972450961724 1.16191732099426
128 0.5172413793103449 1.1867196440865921 1.16191732099426
135 0.5333333333333333 1.1947762821987287 1.16191732099426
142 0.5161290322580645 1.1861631605132341 1.16191732099426
144 0.53125 1.1937324355452952 1.16191732099426
145 0.5454545454545454 1.200855939605526 1.16191732099426
147 0.5294117647058824 1.1928116215829427 1.16191732099426
151 0.5428571428571428 1.1995521427226463 1.16191732099426
156 0.5277777777777778 1.1919932884164017 1.16191732099426
157 0.5405405405405406 1.198389791267998 1.16191732099426
163 0.5263157894736842 1.1912612221615648 1.16191732099426
167 0.5384615384615384 1.1973470302603784 1.16191732099426
175 0.525 1.190602459297615 1.16191732099426
176 0.5121951219512195 1.1841954107905863 1.16191732099426
182 0.5 1.1780972450961724 1.16191732099426
188 0.5116279069767442 1.183911722775 1.16191732099426
198 0.5 1.1780972450961724 1.16191732099426
216 0.4888888888888889 1.1725412321916056 1.16191732099426
228 0.5 1.1780972450961724 1.16191732099426
229 0.48936170212765956 1.1727776947541773 1.16191732099426
235 0.4791666666666667 1.167677561990528 1.16191732099426
238 0.46938775510204084 1.1627815441391587 1.16191732099426
242 0.46 1.1580758500877577 1.16191732099426
247 0.45098039215686275 1.1535480069414625 1.16191732099426
250 0.46153846153846156 1.1588474599319665 1.16191732099426
263 0.4716981132075472 1.163938734210551 1.16191732099426
264 0.46296296296296297 1.1595617495377317 1.16191732099426
276 0.4727272727272727 1.1644541105575028 1.16191732099426
281 0.48214285714285715 1.1691667744966527 1.16191732099426
291 0.47368421052631576 1.16493326803078 1.16191732099426
293 0.4827586206896552 1.1694748461057527 1.16191732099426
294 0.4915254237288136 1.1738597540573905 1.16191732099426
300 0.5 1.1780972450961724 1.16191732099426
304 0.5081967213114754 1.1821957893430761 1.16191732099426
306 0.5 1.1780972450961724 1.16191732099426
307 0.49206349206349204 1.1741288244736834 1.16191732099426
313 0.484375 1.1702834729712985 1.16191732099426
315 0.49230769230769234 1.1742509395118113 1.16191732099426
316 0.5 1.1780972450961724 1.16191732099426
318 0.4925373134328358 1.1743657632621565 1.16191732099426
319 0.4852941176470588 1.1707432433941891 1.16191732099426
322 0.4927536231884058 1.1744739298426925 1.16191732099426
337 0.5 1.1780972450961724 1.16191732099426
343 0.49295774647887325 1.174576001908937 1.16191732099426
344 0.4861111111111111 1.1711519072802237 1.16191732099426
345 0.4931506849315068 1.1746724804453075 1.16191732099426
346 0.5 1.1780972450961724 1.16191732099426
350 0.5066666666666667 1.18143067720284 1.16191732099426
351 0.5131578947368421 1.1846769520442841 1.16191732099426
352 0.5194805194805194 1.1878399707461553 1.16191732099426
358 0.5128205128205128 1.1845082041312018 1.16191732099426
360 0.5063291139240507 1.1812618865741717 1.16191732099426
361 0.5 1.1780972450961724 1.16191732099426
362 0.5061728395061729 1.181183743257821 1.16191732099426
367 0.5121951219512195 1.1841954107905863 1.16191732099426
369 0.5060240963855421 1.1811093661646623 1.16191732099426
388 0.5 1.1780972450961724 1.16191732099426
394 0.5058823529411764 1.181038489418195 1.16191732099426
395 0.5116279069767442 1.183911722775 1.16191732099426
399 0.5057471264367817 1.1809708715931575 1.16191732099426
402 0.5113636363636364 1.1837795525289598 1.16191732099426
404 0.5056179775280899 1.1809062929678291 1.16191732099426
412 0.5 1.1780972450961724 1.16191732099426
416 0.5054945054945055 1.1808445531387206 1.16191732099426
418 0.5 1.1780972450961724 1.16191732099426
423 0.5053763440860215 1.1807854689430894 1.16191732099426
427 0.5 1.1780972450961724 1.16191732099426
435 0.49473684210526314 1.1754656175484315 1.16191732099426
439 0.4895833333333333 1.1728885349290104 1.16191732099426
460 0.4948453608247423 1.175519879852915 1.16191732099426
463 0.5 1.1780972450961724 1.16191732099426
464 0.5050505050505051 1.1806225405654864 1.16191732099426
472 0.5 1.1780972450961724 1.16191732099426
477 0.49504950495049505 1.1756219571283797 1.16191732099426
478 0.49019607843137253 1.1731949701500575 1.16191732099426
485 0.4854368932038835 1.1708146617705226 1.16191732099426
486 0.49038461538461536 1.173289256407034 1.16191732099426
491 0.49523809523809526 1.1757162567205175 1.16191732099426
492 0.49056603773584906 1.1733799840461576 1.16191732099426
495 0.48598130841121495 1.171086980641662 1.16191732099426
499 0.48148148148148145 1.1688358676431494 1.16191732099426
502 0.47706422018348627 1.1666253295859885 1.16191732099426
506 0.4818181818181818 1.1690043313060194 1.16191732099426
513 0.4864864864864865 1.1713396654786028 1.16191732099426
515 0.48214285714285715 1.1691667744966527 1.16191732099426
522 0.4778761061946903 1.1670316853733105 1.16191732099426
528 0.4824561403508772 1.1693235143496485 1.16191732099426
530 0.4782608695652174 1.1672242523986434 1.16191732099426
534 0.4827586206896552 1.1694748461057527 1.16191732099426
538 0.48717948717948717 1.171686286061143 1.16191732099426
540 0.4830508474576271 1.1696210449695013 1.16191732099426
541 0.4789915966386555 1.1675899502501839 1.16191732099426
547 0.475 1.1655920308947298 1.16191732099426
563 0.47107438016528924 1.163626355731634 1.16191732099426
573 0.4672131147540984 1.1616920312685157 1.16191732099426
577 0.4634146341463415 1.1597881996802664 1.16191732099426
581 0.4596774193548387 1.1579140369313097 1.16191732099426
585 0.456 1.1560687510212426 1.16191732099426
601 0.4523809523809524 1.15425158034412 1.16191732099426
604 0.44881889763779526 1.1524617921525468 1.16191732099426
605 0.453125 1.1546252763192932 1.16191732099426
611 0.4496124031007752 1.1528606073894119 1.16191732099426
627 0.45384615384615384 1.1549874237582718 1.16191732099426
642 0.4580152671755725 1.157080131003056 1.16191732099426
645 0.4621212121212121 1.159139688014544 1.16191732099426
657 0.46616541353383456 1.1611670141417412 1.16191732099426
659 0.4701492537313433 1.1631629913718617 1.16191732099426
665 0.4740740740740741 1.1651284663589712 1.16191732099426
670 0.47794117647058826 1.167064252313977 1.16191732099426
673 0.4744525547445255 1.1653179578949244 1.16191732099426
677 0.4782608695652174 1.1672242523986434 1.16191732099426
680 0.48201438848920863 1.1691024988688345 1.16191732099426
694 0.4857142857142857 1.1709534157788493 1.16191732099426
701 0.48226950354609927 1.169230137835359 1.16191732099426
717 0.4859154929577465 1.1710540599121082 1.16191732099426
724 0.48951048951048953 1.1728521050555156 1.16191732099426
725 0.4861111111111111 1.1711519072802237 1.16191732099426
730 0.4827586206896552 1.1694748461057527 1.16191732099426
736 0.4794520547945205 1.167820378388928 1.16191732099426
738 0.48299319727891155 1.16959220324798 1.16191732099426
742 0.4797297297297297 1.1679593316634667 1.16191732099426
755 0.48322147651006714 1.1697064080626078 1.16191732099426
757 0.48 1.1680945765076751 1.16191732099426
784 0.4768211920529801 1.1665036861099098 1.16191732099426
790 0.47368421052631576 1.16493326803078 1.16191732099426
801 0.47058823529411764 1.163382868609402 1.16191732099426
804 0.4675324675324675 1.161852048712171 1.16191732099426
807 0.47096774193548385 1.1635729468378466 1.16191732099426
815 0.47435897435897434 1.1652711062801224 1.16191732099426
816 0.47770700636942676 1.1669470519340972 1.16191732099426
820 0.4810126582278481 1.1686012909613503 1.16191732099426
822 0.48427672955974843 1.1702343135903488 1.16191732099426
823 0.48125 1.1687200464389251 1.16191732099426
825 0.4782608695652174 1.1672242523986434 1.16191732099426
827 0.47530864197530864 1.165746542765519 1.16191732099426
835 0.4785276073619632 1.1673577459888438 1.16191732099426
838 0.4817073170731707 1.1689488620232513 1.16191732099426
844 0.47878787878787876 1.1674880004170614 1.16191732099426
845 0.4819277108433735 1.169059131844393 1.16191732099426
846 0.47904191616766467 1.1676151321995203 1.16191732099426
850 0.48214285714285715 1.1691667744966527 1.16191732099426
858 0.47928994082840237 1.1677392523287833 1.16191732099426
860 0.4764705882352941 1.166328192659593 1.16191732099426
866 0.47953216374269003 1.1678604665973324 1.16191732099426
869 0.48255813953488375 1.1693745451821884 1.16191732099426
874 0.4797687861271676 1.1679788758986605 1.16191732099426
877 0.4827586206896552 1.1694748461057527 1.16191732099426
880 0.48 1.1680945765076751 1.16191732099426
883 0.4772727272727273 1.166729691991923 1.16191732099426
892 0.4745762711864407 1.165379896628661 1.16191732099426
894 0.47191011235955055 1.1640449027314343 1.16191732099426
901 0.4748603351955307 1.1655221105475717 1.16191732099426
902 0.4777777777777778 1.1669824727507296 1.16191732099426
910 0.47513812154696133 1.1656611776785315 1.16191732099426
912 0.4725274725274725 1.1643540604171445 1.16191732099426
915 0.47540983606557374 1.1657972013646045 1.16191732099426
918 0.4782608695652174 1.1672242523986434 1.16191732099426
922 0.4756756756756757 1.1659302804709215 1.16191732099426
931 0.4731182795698925 1.1646499012928122 1.16191732099426
941 0.47593582887700536 1.1660605096247152 1.16191732099426
944 0.4787234042553192 1.1674557340124765 1.16191732099426
956 0.48148148148148145 1.1688358676431494 1.16191732099426
959 0.4789473684210526 1.167567816554008 1.16191732099426
964 0.4816753926701571 1.1689328891097013 1.16191732099426
969 0.4791666666666667 1.167677561990528 1.16191732099426
974 0.48186528497409326 1.1690278984303408 1.16191732099426
983 0.4793814432989691 1.1677850426870577 1.16191732099426
987 0.47692307692307695 1.1665546831306859 1.16191732099426
993 0.4744897959183674 1.1653366028002574 1.16191732099426
