# parameters:
#  num_nodes=4, num_iters=1000, ntest=3, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
0 0.0 0.7853981633974483 1.4242805266730347
2 0.0 0.7853981633974483 1.4242805266730347
4 0.0 0.7853981633974483 1.4242805266730347
6 0.0 0.7853981633974483 1.4242805266730347
9 0.2 1.0172219678978514 1.4242805266730347
10 0.3333333333333333 1.093138017732642 1.4242805266730347
28 0.42857142857142855 1.142260352869831 1.4242805266730347
30 0.5 1.1780972450961724 1.4242805266730347
31 0.5555555555555556 1.2059324986814133 1.4242805266730347
44 0.6 1.2284367252937551 1.4242805266730347
46 0.6363636363636364 1.2471539027870704 1.4242805266730347
48 0.6666666666666666 1.2630564724597029 1.4242805266730347
49 0.6923076923076923 1.2767950250211126 1.4242805266730347
53 0.7142857142857143 1.2888250061145823 1.4242805266730347
54 0.7333333333333333 1.2994767756700702 1.4242805266730347
59 0.75 1.308996938995747 1.4242805266730347
62 0.7058823529411765 1.284194672244469 1.4242805266730347
66 0.6666666666666666 1.2630564724597029 1.4242805266730347
78 0.6842105263157895 1.2724247531861097 1.4242805266730347
102 0.7 1.2809764566130444 1.4242805266730347
103 0.7142857142857143 1.2888250061145823 1.4242805266730347
113 0.7272727272727273 1.2960627044160828 1.4242805266730347
124 0.6956521739130435 1.2786093783706731 1.4242805266730347
136 0.7083333333333334 1.2855411029223043 1.4242805266730347
137 0.72 1.2919969134451281 1.4242805266730347
142 0.7307692307692307 1.2980294045151106 1.4242805266730347
164 0.7407407407407407 1.3036833045109395 1.4242805266730347
171 0.75 1.308996938995747 1.4242805266730347
172 0.7586206896551724 1.3140033719793798 1.4242805266730347
173 0.7666666666666667 1.3187313062321364 1.4242805266730347
180 0.7741935483870968 1.3232058009470273 1.4242805266730347
186 0.75 1.308996938995747 1.4242805266730347
187 0.7272727272727273 1.2960627044160828 1.4242805266730347
191 0.7352941176470589 1.3005865766596045 1.4242805266730347
199 0.7428571428571429 1.3048922783211128 1.4242805266730347
211 0.75 1.308996938995747 1.4242805266730347
213 0.7297297297297297 1.2974438756053328 1.4242805266730347
219 0.7105263157894737 1.2867486264980141 1.4242805266730347
220 0.6923076923076923 1.2767950250211126 1.4242805266730347
222 0.675 1.26749002100755 1.4242805266730347
237 0.6829268292682927 1.2717347168776918 1.4242805266730347
239 0.6666666666666666 1.2630564724597029 1.4242805266730347
240 0.6744186046511628 1.2671797669783158 1.4242805266730347
248 0.6590909090909091 1.25904999891456 1.4242805266730347
263 0.6666666666666666 1.2630564724597029 1.4242805266730347
264 0.6521739130434783 1.2554106703780525 1.4242805266730347
267 0.6382978723404256 1.2481597037053076 1.4242805266730347
279 0.625 1.2412673088816921 1.4242805266730347
281 0.6122448979591837 1.2347021043938304 1.4242805266730347
293 0.6 1.2284367252937551 1.4242805266730347
295 0.5882352941176471 1.222447146206265 1.4242805266730347
302 0.5769230769230769 1.2167121447172184 1.4242805266730347
309 0.5660377358490566 1.2112128709605745 1.4242805266730347
312 0.5555555555555556 1.2059324986814133 1.4242805266730347
316 0.5636363636363636 1.2100019594940163 1.4242805266730347
317 0.5535714285714286 1.2049344741216395 1.4242805266730347
