# parameters:
#  num_nodes=4, num_iters=1000, ntest=3, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
2 0.0 0.7853981633974483 1.4939347036265922
9 0.0 0.7853981633974483 1.4939347036265922
25 0.0 0.7853981633974483 1.4939347036265922
32 0.0 0.7853981633974483 1.4939347036265922
41 0.0 0.7853981633974483 1.4939347036265922
43 0.16666666666666666 0.9956653310394308 1.4939347036265922
45 0.2857142857142857 1.0673694840777626 1.4939347036265922
47 0.25 1.0471975511965976 1.4939347036265922
57 0.2222222222222222 1.0308395025421038 1.4939347036265922
60 0.2 1.0172219678978514 1.4939347036265922
62 0.18181818181818182 1.0056534948997975 1.4939347036265922
73 0.25 1.0471975511965976 1.4939347036265922
74 0.3076923076923077 1.079399465171232 1.4939347036265922
86 0.35714285714285715 1.1056593197371605 1.4939347036265922
87 0.4 1.1277577648985897 1.4939347036265922
88 0.375 1.1149271813106527 1.4939347036265922
89 0.35294117647058826 1.1034641947999533 1.4939347036265922
95 0.3333333333333333 1.093138017732642 1.4939347036265922
113 0.3684210526315789 1.1115237408166267 1.4939347036265922
116 0.4 1.1277577648985897 1.4939347036265922
119 0.42857142857142855 1.142260352869831 1.4939347036265922
121 0.45454545454545453 1.1553385505868186 1.4939347036265922
131 0.4782608695652174 1.1672242523986434 1.4939347036265922
133 0.5 1.1780972450961724 1.4939347036265922
140 0.48 1.1680945765076751 1.4939347036265922
151 0.46153846153846156 1.1588474599319665 1.4939347036265922
154 0.48148148148148145 1.1688358676431494 1.4939347036265922
155 0.5 1.1780972450961724 1.4939347036265922
162 0.4827586206896552 1.1694748461057527 1.4939347036265922
163 0.5 1.1780972450961724 1.4939347036265922
168 0.4838709677419355 1.1700313296791107 1.4939347036265922
171 0.5 1.1780972450961724 1.4939347036265922
180 0.48484848484848486 1.1705203276046257 1.4939347036265922
181 0.5 1.1780972450961724 1.4939347036265922
183 0.5142857142857142 1.1852410744134956 1.4939347036265922
186 0.5 1.1780972450961724 1.4939347036265922
190 0.4864864864864865 1.1713396654786028 1.4939347036265922
205 0.47368421052631576 1.16493326803078 1.4939347036265922
216 0.46153846153846156 1.1588474599319665 1.4939347036265922
220 0.475 1.1655920308947298 1.4939347036265922
229 0.4634146341463415 1.1597881996802664 1.4939347036265922
243 0.4523809523809524 1.15425158034412 1.4939347036265922
254 0.4418604651162791 1.1489615679838376 1.4939347036265922
261 0.4318181818181818 1.143899788365111 1.4939347036265922
280 0.4222222222222222 1.1390497875810603 1.4939347036265922
286 0.43478260869565216 1.1453953710767455 1.4939347036265922
290 0.44680851063829785 1.1514510776918545 1.4939347036265922
301 0.4583333333333333 1.1572397234435186 1.4939347036265922
317 0.46938775510204084 1.1627815441391587 1.4939347036265922
322 0.46 1.1580758500877577 1.4939347036265922
329 0.45098039215686275 1.1535480069414625 1.4939347036265922
332 0.46153846153846156 1.1588474599319665 1.4939347036265922
336 0.4528301886792453 1.154477214441318 1.4939347036265922
341 0.4444444444444444 1.1502619915109313 1.4939347036265922
345 0.45454545454545453 1.1553385505868186 1.4939347036265922
347 0.44642857142857145 1.1512600160707054 1.4939347036265922
349 0.45614035087719296 1.1561391988915966 1.4939347036265922
355 0.4482758620689655 1.1521888252174899 1.4939347036265922
360 0.4576271186440678 1.156885362488449 1.4939347036265922
369 0.45 1.1530553898057825 1.4939347036265922
375 0.45901639344262296 1.1575824260435998 1.4939347036265922
384 0.46774193548387094 1.1619570027668031 1.4939347036265922
387 0.4603174603174603 1.158235086574888 1.4939347036265922
388 0.453125 1.1546252763192932 1.4939347036265922
389 0.46153846153846156 1.1588474599319665 1.4939347036265922
390 0.4696969696969697 1.1629364390882935 1.4939347036265922
391 0.47761194029850745 1.1668994713800105 1.4939347036265922
392 0.47058823529411764 1.163382868609402 1.4939347036265922
396 0.4782608695652174 1.1672242523986434 1.4939347036265922
402 0.4857142857142857 1.1709534157788493 1.4939347036265922
405 0.4788732394366197 1.1675307190469584 1.4939347036265922
418 0.4861111111111111 1.1711519072802237 1.4939347036265922
421 0.4794520547945205 1.167820378388928 1.4939347036265922
428 0.4864864864864865 1.1713396654786028 1.4939347036265922
431 0.49333333333333335 1.1747638129895048 1.4939347036265922
436 0.4868421052631579 1.1715175381480607 1.4939347036265922
437 0.4935064935064935 1.1748504005749014 1.4939347036265922
448 0.5 1.1780972450961724 1.4939347036265922
450 0.4936708860759494 1.174932603618173 1.4939347036265922
470 0.5 1.1780972450961724 1.4939347036265922
473 0.5061728395061729 1.181183743257821 1.4939347036265922
485 0.5121951219512195 1.1841954107905863 1.4939347036265922
487 0.5060240963855421 1.1811093661646623 1.4939347036265922
497 0.5 1.1780972450961724 1.4939347036265922
499 0.49411764705882355 1.17515600077415 1.4939347036265922
504 0.5 1.1780972450961724 1.4939347036265922
519 0.5057471264367817 1.1809708715931575 1.4939347036265922
525 0.5 1.1780972450961724 1.4939347036265922
535 0.4943820224719101 1.1752881972245157 1.4939347036265922
539 0.5 1.1780972450961724 1.4939347036265922
541 0.5054945054945055 1.1808445531387206 1.4939347036265922
543 0.5108695652173914 1.1835324558663933 1.4939347036265922
548 0.5161290322580645 1.1861631605132341 1.4939347036265922
558 0.5106382978723404 1.1834167954381676 1.4939347036265922
566 0.5052631578947369 1.1807288726439134 1.4939347036265922
574 0.5 1.1780972450961724 1.4939347036265922
577 0.5051546391752577 1.1806746103394299 1.4939347036265922
578 0.5102040816326531 1.183199640139716 1.4939347036265922
583 0.5151515151515151 1.1856741625877192 1.4939347036265922
585 0.52 1.1880999136846697 1.4939347036265922
620 0.5148514851485149 1.1855240800180855 1.4939347036265922
621 0.5196078431372549 1.1879036812649555 1.4939347036265922
622 0.5145631067961165 1.1853798284218222 1.4939347036265922
628 0.5096153846153846 1.1829052337853108 1.4939347036265922
630 0.5142857142857142 1.1852410744134956 1.4939347036265922
633 0.5188679245283019 1.187533447781031 1.4939347036265922
636 0.5233644859813084 1.18978374382136 1.4939347036265922
666 0.5277777777777778 1.1919932884164017 1.4939347036265922
673 0.5229357798165137 1.1895691606063563 1.4939347036265922
683 0.5272727272727272 1.191740379634842 1.4939347036265922
686 0.5315315315315315 1.1938734795513262 1.4939347036265922
689 0.5357142857142857 1.1959696075675526 1.4939347036265922
694 0.5309734513274337 1.1935938927450245 1.4939347036265922
697 0.5263157894736842 1.1912612221615648 1.4939347036265922
703 0.5217391304347826 1.1889702377937015 1.4939347036265922
707 0.5258620689655172 1.1910340524507954 1.4939347036265922
709 0.5213675213675214 1.1887842603853498 1.4939347036265922
711 0.5169491525423728 1.1865734452228436 1.4939347036265922
715 0.5210084033613446 1.188604539942161 1.4939347036265922
717 0.5166666666666667 1.186432122411498 1.4939347036265922
722 0.5206611570247934 1.1884307658382962 1.4939347036265922
725 0.5245901639344263 1.1903972888277403 1.4939347036265922
727 0.5284552845528455 1.1923325786995558 1.4939347036265922
729 0.532258064516129 1.1942374874255417 1.4939347036265922
740 0.536 1.1961128334882232 1.4939347036265922
