# parameters:
#  num_nodes=4, num_iters=1000, ntest=3, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
0 0.0 0.7853981633974483 1.4360286678681407
2 0.5 1.1780972450961724 1.4360286678681407
7 0.6666666666666666 1.2630564724597029 1.4360286678681407
9 0.75 1.308996938995747 1.4360286678681407
10 0.8 1.3389725222944935 1.4360286678681407
11 0.8333333333333334 1.360529159152914 1.4360286678681407
15 0.7142857142857143 1.2888250061145823 1.4360286678681407
17 0.625 1.2412673088816921 1.4360286678681407
28 0.6666666666666666 1.2630564724597029 1.4360286678681407
32 0.6 1.2284367252937551 1.4360286678681407
38 0.5454545454545454 1.200855939605526 1.4360286678681407
42 0.5833333333333334 1.2199592649010946 1.4360286678681407
50 0.5384615384615384 1.1973470302603784 1.4360286678681407
52 0.5714285714285714 1.2139341373225137 1.4360286678681407
59 0.6 1.2284367252937551 1.4360286678681407
62 0.625 1.2412673088816921 1.4360286678681407
64 0.6470588235294118 1.2527302953923916 1.4360286678681407
65 0.6666666666666666 1.2630564724597029 1.4360286678681407
67 0.6842105263157895 1.2724247531861097 1.4360286678681407
79 0.7 1.2809764566130444 1.4360286678681407
84 0.7142857142857143 1.2888250061145823 1.4360286678681407
88 0.6818181818181818 1.271139378586254 1.4360286678681407
90 0.6521739130434783 1.2554106703780525 1.4360286678681407
92 0.6666666666666666 1.2630564724597029 1.4360286678681407
99 0.64 1.2490457723982544 1.4360286678681407
100 0.6153846153846154 1.236314289660693 1.4360286678681407
102 0.6296296296296297 1.2436610348151365 1.4360286678681407
109 0.6428571428571429 1.2505351704551844 1.4360286678681407
110 0.6551724137931034 1.2569861823707624 1.4360286678681407
113 0.6333333333333333 1.2455804440545233 1.4360286678681407
115 0.6129032258064516 1.235039942492846 1.4360286678681407
123 0.59375 1.2252513416400235 1.4360286678681407
126 0.6060606060606061 1.2315335096491098 1.4360286678681407
129 0.6176470588235294 1.237477537791534 1.4360286678681407
141 0.6285714285714286 1.2431133632747706 1.4360286678681407
142 0.6388888888888888 1.2484672634038836 1.4360286678681407
143 0.6216216216216216 1.2395242765607883 1.4360286678681407
145 0.6052631578947368 1.2311255727159796 1.4360286678681407
149 0.5897435897435898 1.2232135301951763 1.4360286678681407
156 0.6 1.2284367252937551 1.4360286678681407
158 0.5853658536585366 1.2209903031167872 1.4360286678681407
160 0.5952380952380952 1.2260090438400266 1.4360286678681407
163 0.6046511627906976 1.2308126020883412 1.4360286678681407
167 0.5909090909090909 1.2238060293443995 1.4360286678681407
170 0.5777777777777777 1.2171447026112845 1.4360286678681407
174 0.5652173913043478 1.2107991191155991 1.4360286678681407
182 0.5531914893617021 1.2047434125004903 1.4360286678681407
188 0.5416666666666666 1.198954766748826 1.4360286678681407
193 0.5306122448979592 1.1934129460531862 1.4360286678681407
210 0.54 1.1981186401045871 1.4360286678681407
232 0.5294117647058824 1.1928116215829427 1.4360286678681407
234 0.5384615384615384 1.1973470302603784 1.4360286678681407
236 0.5471698113207547 1.2017172757510268 1.4360286678681407
237 0.5555555555555556 1.2059324986814133 1.4360286678681407
