# parameters:
#  num_nodes=4, num_iters=1000, ntest=3, state=ghz
# columns:
#  iteration   running_frequency   running_estimation   average_phase
1 0.0 0.7853981633974483 0.0
2 0.0 0.7853981633974483 0.0
3 0.0 0.7853981633974483 0.0
4 0.25 0.0 0.0
5 0.2 0.0 0.0
6 0.3333333333333333 0.0 0.0
7 0.2857142857142857 0.0 0.0
8 0.25 0.0 0.0
9 0.2222222222222222 0.0 0.0
10 0.2 0.0 0.0
11 0.18181818181818182 0.0 0.0
12 0.16666666666666666 0.0 0.0
13 0.15384615384615385 0.0 0.0
14 0.14285714285714285 0.0 0.0
15 0.13333333333333333 0.0 0.0
16 0.125 0.0 0.0
17 0.11764705882352941 0.12248933156343209 0.0
18 0.16666666666666666 0.0 0.0
19 0.15789473684210525 0.0 0.0
20 0.15 0.0 0.0
21 0.14285714285714285 0.0 0.0
22 0.13636363636363635 0.0 0.0
23 0.17391304347826086 0.0 0.0
24 0.16666666666666666 0.0 0.0
25 0.2 0.0 0.0
26 0.19230769230769232 0.0 0.0
27 0.18518518518518517 0.0 0.0
28 0.21428571428571427 0.0 0.0
29 0.20689655172413793 0.0 0.0
30 0.2 0.0 0.0
31 0.1935483870967742 0.0 0.0
32 0.1875 0.0 0.0
33 0.18181818181818182 0.0 0.0
34 0.20588235294117646 0.0 0.0
35 0.2 0.0 0.0
36 0.19444444444444445 0.0 0.0
37 0.1891891891891892 0.0 0.0
38 0.18421052631578946 0.0 0.0
39 0.1794871794871795 0.0 0.0
40 0.175 0.0 0.0
41 0.17073170731707318 0.0 0.0
42 0.16666666666666666 0.0 0.0
43 0.16279069767441862 0.0 0.0
44 0.1590909090909091 0.0 0.0
45 0.15555555555555556 0.0 0.0
46 0.15217391304347827 0.0 0.0
47 0.14893617021276595 0.0 0.0
48 0.14583333333333334 0.0 0.0
49 0.16326530612244897 0.0 0.0
50 0.16 0.0 0.0
51 0.1568627450980392 0.0 0.0
52 0.15384615384615385 0.0 0.0
53 0.1509433962264151 0.0 0.0
54 0.14814814814814814 0.0 0.0
55 0.14545454545454545 0.0 0.0
56 0.14285714285714285 0.0 0.0
57 0.14035087719298245 0.0 0.0
58 0.13793103448275862 0.0 0.0
59 0.13559322033898305 0.0 0.0
60 0.13333333333333333 0.0 0.0
61 0.13114754098360656 0.0 0.0
62 0.12903225806451613 0.0 0.0
63 0.14285714285714285 0.0 0.0
64 0.140625 0.0 0.0
65 0.13846153846153847 0.0 0.0
66 0.13636363636363635 0.0 0.0
67 0.13432835820895522 0.0 0.0
