# parameters:
#     num_nodes=4, num_iters=400, num_dishonest=1, dishonest_action=2
# dishonest_nodes=['Node_4']
# phases={'Node_1': 0.4381159937399774, 'Node_2': 0.44158078787689337, 'Node_3': 0.7311728358545918, 'Node_4': 2.24050516373853}
# difference=-0.6296355462670675
# columns:
#      iteration   running_frequency   running_estimation
1 0.0 -3.141592653589793
2 0.5 -1.5707963267948966
3 0.6666666666666666 -1.2309594173407747
4 0.75 -1.0471975511965979
5 0.8 -0.9272952180016121
6 0.8333333333333334 -0.8410686705679301
7 0.8571428571428571 -0.7751933733103614
8 0.875 -0.7227342478134157
9 0.8888888888888888 -0.6796738189082441
10 0.9 -0.6435011087932843
11 0.9090909090909091 -0.612554738339339
12 0.9166666666666666 -0.5856855434571511
13 0.9230769230769231 -0.562069803005627
14 0.9285714285714286 -0.5410995259571456
15 0.9333333333333333 -0.5223148218060486
16 0.9375 -0.5053605102841573
17 0.9411764705882353 -0.48995732625372834
18 0.9444444444444444 -0.47588224966041665
19 0.8947368421052632 -0.6608452958229668
20 0.9 -0.6435011087932843
21 0.9047619047619048 -0.6274557729231908
22 0.9090909090909091 -0.612554738339339
23 0.9130434782608695 -0.5986680528355427
24 0.9166666666666666 -0.5856855434571511
25 0.92 -0.5735131044230966
26 0.9230769230769231 -0.562069803005627
27 0.9259259259259259 -0.5512855984325308
28 0.9285714285714286 -0.5410995259571456
29 0.9310344827586207 -0.5314582379388509
30 0.9 -0.6435011087932843
31 0.9032258064516129 -0.6326700010185322
32 0.90625 -0.6223684885550207
33 0.9090909090909091 -0.612554738339339
34 0.9117647058823529 -0.6031914056096697
35 0.9142857142857143 -0.5942450326942046
36 0.8888888888888888 -0.6796738189082441
37 0.8918918918918919 -0.6700610007947708
38 0.8947368421052632 -0.6608452958229668
39 0.8974358974358975 -0.6520000651073001
40 0.9 -0.6435011087932843
41 0.9024390243902439 -0.6353263859645211
42 0.9047619047619048 -0.6274557729231908
43 0.9069767441860465 -0.6198708537759837
44 0.9090909090909091 -0.612554738339339
45 0.9111111111111111 -0.6054919032460089
46 0.9130434782608695 -0.5986680528355427
47 0.9148936170212766 -0.5920699969796827
48 0.9166666666666666 -0.5856855434571511
49 0.8979591836734694 -0.6502733066543813
50 0.9 -0.6435011087932843
51 0.9019607843137255 -0.6369363836212779
52 0.8846153846153846 -0.6931599075767539
53 0.8867924528301887 -0.6863173782681607
54 0.8888888888888888 -0.6796738189082441
55 0.8909090909090909 -0.6732197580699728
56 0.875 -0.7227342478134157
57 0.8771929824561403 -0.7160781251008923
58 0.8793103448275862 -0.7096028535350422
59 0.8813559322033898 -0.7033003769785005
60 0.8833333333333333 -0.6971631336422324
61 0.8688524590163934 -0.7411318130685893
62 0.8709677419354839 -0.7348438092396032
63 0.8571428571428571 -0.7751933733103614
64 0.84375 -0.8127555613686607
65 0.8461538461538461 -0.8061141489322264
66 0.8484848484848485 -0.7996333279004344
67 0.8507462686567164 -0.7933067132478997
68 0.8529411764705882 -0.7871282706561281
69 0.855072463768116 -0.7810922920701207
70 0.8571428571428571 -0.7751933733103614
71 0.8591549295774648 -0.7694263935385298
72 0.8472222222222222 -0.8031488053868656
73 0.8493150684931506 -0.7973152233378836
74 0.8378378378378378 -0.828915464645167
75 0.84 -0.8230336921349761
76 0.8421052631578947 -0.817275710195185
77 0.8441558441558441 -0.8116372249982543
78 0.8333333333333334 -0.8410686705679301
79 0.8354430379746836 -0.8353933038963876
80 0.8375 -0.8298316245918765
81 0.8395061728395061 -0.82437987620941
82 0.8414634146341463 -0.8190344743024686
83 0.8433734939759037 -0.813791996399442
84 0.8452380952380952 -0.8086491726869071
85 0.8470588235294118 -0.8036028773414164
86 0.8488372093023255 -0.7986501204569759
87 0.8505747126436781 -0.7937880405202962
88 0.8522727272727273 -0.7890138973903148
89 0.8426966292134831 -0.8156527033912248
90 0.8444444444444444 -0.8108412411290512
91 0.8461538461538461 -0.8061141489322264
92 0.8478260869565217 -0.8014689832717504
93 0.8387096774193549 -0.826547616988907
94 0.8404255319148937 -0.8218723329799891
95 0.8315789473684211 -0.8457663302829709
96 0.8333333333333334 -0.8410686705679301
97 0.8247422680412371 -0.8638899941851735
98 0.826530612244898 -0.8591766396112493
99 0.8181818181818182 -0.8810213260093969
100 0.82 -0.8762980611683407
101 0.8118811881188119 -0.8972492168236476
102 0.8137254901960784 -0.8925210645813172
103 0.8155339805825242 -0.8878671629120186
104 0.8173076923076923 -0.8832855811152457
105 0.819047619047619 -0.8787744583227153
106 0.8207547169811321 -0.8743320002715859
107 0.822429906542056 -0.8699564762587643
108 0.8240740740740741 -0.8656462162643586
109 0.8256880733944955 -0.8613996082332517
110 0.8272727272727273 -0.8572150955045842
111 0.8288288288288288 -0.8530911743796936
112 0.8303571428571429 -0.8490263918197541
113 0.831858407079646 -0.8450193432649918
114 0.8333333333333334 -0.8410686705679301
115 0.8347826086956521 -0.8371730600336725
116 0.8362068965517241 -0.8333312405606976
117 0.8376068376068376 -0.8295419818761232
118 0.8389830508474576 -0.8258040928597935
119 0.8403361344537815 -0.8221164199519378
120 0.8416666666666667 -0.8184778456395105
121 0.8429752066115702 -0.8148872870166379
122 0.8442622950819673 -0.8113436944149144
123 0.8455284552845529 -0.8078460500995658
124 0.8467741935483871 -0.8043933670277544
125 0.848 -0.8009846876655522
126 0.8492063492063492 -0.7976190828603191
127 0.84251968503937 -0.8161385871067691
128 0.8359375 -0.8340589263052528
129 0.8372093023255814 -0.8306193340391814
130 0.8384615384615385 -0.8272220676012488
131 0.8396946564885496 -0.823866263507693
132 0.8409090909090909 -0.8205510828083751
133 0.8421052631578947 -0.817275710195185
134 0.8432835820895522 -0.8140393531498414
135 0.8444444444444444 -0.8108412411290512
136 0.8455882352941176 -0.8076806247850918
137 0.8467153284671532 -0.8045567752200133
138 0.8478260869565217 -0.8014689832717504
139 0.8489208633093526 -0.798416558830542
140 0.85 -0.7953988301841436
141 0.851063829787234 -0.7924151433904056
142 0.852112676056338 -0.7894648616758762
143 0.8531468531468531 -0.7865473648591539
144 0.8541666666666666 -0.7836620487977978
145 0.8551724137931035 -0.7808083248576588
146 0.8561643835616438 -0.7779856194035675
147 0.8571428571428571 -0.7751933733103614
148 0.8581081081081081 -0.7724310414933049
149 0.8590604026845637 -0.7696980924569902
150 0.86 -0.7669940078618667
151 0.8609271523178808 -0.7643182821075886
152 0.8618421052631579 -0.7616704219324127
153 0.8627450980392157 -0.7590499460279202
154 0.8636363636363636 -0.7564563846683713
155 0.8580645161290322 -0.7725559606251655
156 0.8589743589743589 -0.769945341927742
157 0.8598726114649682 -0.7673610656325955
158 0.8607594936708861 -0.7648026907610985
159 0.8616352201257862 -0.762269786622619
160 0.8625 -0.7597619325073149
161 0.8633540372670807 -0.7572787173900902
162 0.8641975308641975 -0.7548197396452333
163 0.8650306748466258 -0.7523846067712897
164 0.8658536585365854 -0.7499729351257326
165 0.8606060606060606 -0.7652457838892346
166 0.8614457831325302 -0.7628182726759636
167 0.8622754491017964 -0.760413763428971
168 0.8571428571428571 -0.7751933733103614
169 0.8579881656804734 -0.7727747153280119
170 0.8588235294117647 -0.7703786036479261
171 0.8596491228070176 -0.7680046894004179
172 0.8604651162790697 -0.7656526312430788
173 0.861271676300578 -0.7633220951527888
174 0.8620689655172413 -0.7610127542247299
175 0.8628571428571429 -0.7587242884781144
176 0.8579545454545454 -0.772871026410235
177 0.8587570621468926 -0.7705694711434146
178 0.8595505617977528 -0.7682883984486306
179 0.8603351955307262 -0.7660275056721941
180 0.8611111111111112 -0.7637864963978315
181 0.861878453038674 -0.761565080282023
182 0.8626373626373627 -0.7593629728946328
183 0.8633879781420765 -0.757179895564635
184 0.8641304347826086 -0.7550155752307368
185 0.8648648648648649 -0.752869744296724
186 0.8655913978494624 -0.7507421404913472
187 0.8663101604278075 -0.7486325067325809
188 0.8670212765957447 -0.7465405909960988
189 0.8677248677248677 -0.7444661461878083
190 0.868421052631579 -0.7424089300202953
191 0.8691099476439791 -0.7403687048930436
192 0.8697916666666666 -0.7383452377762846
193 0.8704663212435233 -0.7363383000983554
194 0.865979381443299 -0.749603967063686
195 0.8666666666666667 -0.7475843496690208
196 0.8673469387755102 -0.7455809987648959
197 0.868020304568528 -0.7435936967544676
198 0.8686868686868687 -0.7416222301019721
199 0.8693467336683417 -0.7396663892356079
200 0.87 -0.7377259684532488
201 0.8706467661691543 -0.7358007658308894
202 0.8712871287128713 -0.7338905831337279
203 0.8719211822660099 -0.7319952257297976
204 0.8725490196078431 -0.7301145025060638
205 0.8731707317073171 -0.7282482257868975
206 0.8737864077669902 -0.7263962112548534
207 0.8743961352657005 -0.7245582778736686
208 0.8701923076923077 -0.7371539605168742
209 0.8708133971291866 -0.7353040989445608
210 0.8714285714285714 -0.7334681181845473
211 0.8720379146919431 -0.7316458452034825
212 0.8726415094339622 -0.7298371099781004
213 0.8732394366197183 -0.7280417454281082
214 0.8738317757009346 -0.7262595873509
215 0.8744186046511628 -0.7244904743580337
216 0.875 -0.7227342478134157
217 0.8755760368663594 -0.7209907517731403
218 0.8761467889908257 -0.7192598329269334
219 0.8767123287671232 -0.7175413405411446
220 0.8772727272727273 -0.7158351264032451
221 0.8778280542986425 -0.7141410447677826
222 0.8783783783783784 -0.712458952303745
223 0.8789237668161435 -0.7107887080432963
224 0.8794642857142857 -0.7091301733318354
225 0.88 -0.7074832117793429
226 0.8805309734513275 -0.7058476892129746
227 0.8810572687224669 -0.7042234736308629
228 0.8771929824561403 -0.7160781251008923
229 0.8777292576419214 -0.7144426759392081
230 0.8782608695652174 -0.7128183984957279
231 0.8787878787878788 -0.7112051659610665
232 0.8793103448275862 -0.7096028535350422
233 0.8798283261802575 -0.7080113383858667
234 0.8803418803418803 -0.7064304996103462
235 0.8808510638297873 -0.7048602181950611
236 0.8813559322033898 -0.7033003769785005
237 0.8818565400843882 -0.7017508606141183
238 0.8823529411764706 -0.7002115555342912
239 0.8786610878661087 -0.7115935624029293
240 0.8791666666666667 -0.7100437871301617
241 0.8796680497925311 -0.7085041087297839
242 0.8801652892561983 -0.7069744178746651
243 0.8806584362139918 -0.7054546068903363
244 0.8811475409836066 -0.7039445697229587
245 0.8816326530612245 -0.7024442019080481
246 0.8821138211382114 -0.7009534005399355
247 0.8825910931174089 -0.699472064241942
248 0.8830645161290323 -0.698000093137252
249 0.8795180722891566 -0.7089649586155078
250 0.88 -0.7074832117793429
251 0.8804780876494024 -0.7060107304940977
252 0.8809523809523809 -0.7045474184528452
253 0.8814229249011858 -0.7030931807463922
254 0.8818897637795275 -0.7016479238372664
255 0.8823529411764706 -0.7002115555342912
256 0.8828125 -0.6987839849677382
257 0.8793774319066148 -0.7093968926024625
258 0.8798449612403101 -0.7079601775860492
259 0.8803088803088803 -0.7065321693556602
260 0.8807692307692307 -0.7051127801926594
261 0.8812260536398467 -0.7037019236125494
262 0.8816793893129771 -0.7022995143427028
263 0.8821292775665399 -0.7009054683005828
264 0.8825757575757576 -0.6995197025724414
265 0.8830188679245283 -0.6981421353924824
266 0.8834586466165414 -0.6967726861224771
267 0.8838951310861424 -0.6954112752318216
268 0.8843283582089553 -0.694057824278024
269 0.8847583643122676 -0.6927122558876112
270 0.8851851851851852 -0.6913744937374422
271 0.8856088560885609 -0.6900444625364235
272 0.8860294117647058 -0.6887220880076086
273 0.8864468864468864 -0.6874072968706783
274 0.8868613138686131 -0.6861000168247894
275 0.8872727272727273 -0.6848001765317834
276 0.8876811594202898 -0.6835077055997469
277 0.8880866425992779 -0.6822225345669112
278 0.8884892086330936 -0.6809445948858907
279 0.8853046594982079 -0.6909996442874925
280 0.8857142857142857 -0.6897131539706122
281 0.8861209964412812 -0.6884338319763508
282 0.8829787234042553 -0.6982670321179629
283 0.8833922261484098 -0.6969796597861388
284 0.8838028169014085 -0.6956993915725423
285 0.8842105263157894 -0.694426162287453
286 0.8846153846153846 -0.6931599075767539
287 0.8850174216027874 -0.6919005639081942
288 0.8854166666666666 -0.6906480685579226
289 0.8858131487889274 -0.6894023595972919
290 0.8862068965517241 -0.6881633758799263
291 0.8865979381443299 -0.6869310570290432
292 0.886986301369863 -0.6857053434250282
293 0.8873720136518771 -0.6844861761932537
294 0.8877551020408163 -0.6832734971921358
295 0.888135593220339 -0.6820672490014256
296 0.8885135135135135 -0.6808673749107279
297 0.8888888888888888 -0.6796738189082441
298 0.889261744966443 -0.6784865256697302
299 0.8896321070234113 -0.6773054405476717
300 0.89 -0.6761305095606613
301 0.8903654485049833 -0.6749616793829852
302 0.8874172185430463 -0.6843431724329216
303 0.8877887788778878 -0.6831668056818581
304 0.8881578947368421 -0.6819964922774113
305 0.8885245901639345 -0.6808321804147054
306 0.8888888888888888 -0.6796738189082441
307 0.8892508143322475 -0.6785213571824089
308 0.8896103896103896 -0.677374745262138
309 0.889967637540453 -0.6762339337637752
310 0.8903225806451613 -0.6750988738860892
311 0.8906752411575563 -0.6739695174014632
312 0.8878205128205128 -0.6830662566508509
313 0.8881789137380192 -0.6819297989855123
314 0.8885350318471338 -0.6807990020373522
315 0.8888888888888888 -0.6796738189082441
316 0.8892405063291139 -0.678554203242928
317 0.889589905362776 -0.6774401092209502
318 0.8867924528301887 -0.6863173782681607
319 0.8871473354231975 -0.6851965648655429
320 0.8875 -0.6840812317953294
321 0.8847352024922118 -0.6927847890579051
322 0.8819875776397516 -0.7013447949117507
323 0.8823529411764706 -0.7002115555342912
324 0.8827160493827161 -0.6990837994851767
325 0.8830769230769231 -0.6979614826237652
326 0.8834355828220859 -0.6968445613059999
327 0.8807339449541285 -0.7052216599477583
328 0.8810975609756098 -0.7040989985691857
329 0.8814589665653495 -0.7029816894762522
330 0.8818181818181818 -0.7018696902131896
331 0.8821752265861027 -0.700762958794917
332 0.8825301204819277 -0.69966145370034
333 0.8828828828828829 -0.6985651338657712
334 0.8832335329341318 -0.697473958678461
335 0.8835820895522388 -0.6963878879702422
336 0.8839285714285714 -0.6953068820112828
337 0.884272997032641 -0.6942309015039453
338 0.8846153846153846 -0.6931599075767539
339 0.8849557522123894 -0.6920938617784602
340 0.8823529411764706 -0.7002115555342912
341 0.8826979472140762 -0.6991400577420299
342 0.8830409356725146 -0.6980734707941746
343 0.8833819241982507 -0.6970117572397602
344 0.8837209302325582 -0.6959548800270308
345 0.881159420289855 -0.703907860764319
346 0.8815028901734104 -0.702845796369133
347 0.8818443804034583 -0.7017885317477255
