# parameters:
#  num_nodes=4, num_iters=3000, ntest=10, state=ghz
# columns:
#  sensing_iteration   running_frequency   running_estimation   average_phase
8 0.0 0.7853981633974483 1.4344934781236283
25 0.5 1.1780972450961724 1.4344934781236283
45 0.3333333333333333 1.093138017732642 1.4344934781236283
62 0.5 1.1780972450961724 1.4344934781236283
102 0.4 1.1277577648985897 1.4344934781236283
106 0.3333333333333333 1.093138017732642 1.4344934781236283
212 0.42857142857142855 1.142260352869831 1.4344934781236283
224 0.5 1.1780972450961724 1.4344934781236283
229 0.4444444444444444 1.1502619915109313 1.4344934781236283
230 0.5 1.1780972450961724 1.4344934781236283
262 0.5454545454545454 1.200855939605526 1.4344934781236283
299 0.5833333333333334 1.2199592649010946 1.4344934781236283
380 0.6153846153846154 1.236314289660693 1.4344934781236283
421 0.5714285714285714 1.2139341373225137 1.4344934781236283
459 0.5333333333333333 1.1947762821987287 1.4344934781236283
490 0.5625 1.2094292028881888 1.4344934781236283
527 0.5294117647058824 1.1928116215829427 1.4344934781236283
528 0.5555555555555556 1.2059324986814133 1.4344934781236283
572 0.5263157894736842 1.1912612221615648 1.4344934781236283
601 0.55 1.2031391003865624 1.4344934781236283
634 0.5714285714285714 1.2139341373225137 1.4344934781236283
755 0.5909090909090909 1.2238060293443995 1.4344934781236283
836 0.6086956521739131 1.2328825098455556 1.4344934781236283
859 0.5833333333333334 1.2199592649010946 1.4344934781236283
893 0.6 1.2284367252937551 1.4344934781236283
968 0.6153846153846154 1.236314289660693 1.4344934781236283
1024 0.5925925925925926 1.2246623209903116 1.4344934781236283
1033 0.5714285714285714 1.2139341373225137 1.4344934781236283
1051 0.5862068965517241 1.2214171542005576 1.4344934781236283
1060 0.6 1.2284367252937551 1.4344934781236283
1126 0.6129032258064516 1.235039942492846 1.4344934781236283
1201 0.59375 1.2252513416400235 1.4344934781236283
1232 0.6060606060606061 1.2315335096491098 1.4344934781236283
1242 0.5882352941176471 1.222447146206265 1.4344934781236283
1277 0.6 1.2284367252937551 1.4344934781236283
1301 0.5833333333333334 1.2199592649010946 1.4344934781236283
1312 0.5675675675675675 1.211984706941154 1.4344934781236283
1341 0.5789473684210527 1.2177368152555974 1.4344934781236283
1356 0.5641025641025641 1.2102369851065289 1.4344934781236283
1381 0.575 1.215739313290344 1.4344934781236283
1395 0.5609756097560976 1.2086611298561178 1.4344934781236283
1407 0.5714285714285714 1.2139341373225137 1.4344934781236283
1436 0.5581395348837209 1.2072329222085072 1.4344934781236283
1556 0.5454545454545454 1.200855939605526 1.4344934781236283
1634 0.5333333333333333 1.1947762821987287 1.4344934781236283
1648 0.5217391304347826 1.1889702377937015 1.4344934781236283
1659 0.5319148936170213 1.194065547568658 1.4344934781236283
1752 0.5416666666666666 1.198954766748826 1.4344934781236283
1771 0.5306122448979592 1.1934129460531862 1.4344934781236283
1791 0.52 1.1880999136846697 1.4344934781236283
1800 0.5098039215686274 1.1829995200422871 1.4344934781236283
1831 0.5 1.1780972450961724 1.4344934781236283
1952 0.5094339622641509 1.1828145061461872 1.4344934781236283
2042 0.5 1.1780972450961724 1.4344934781236283
2058 0.509090909090909 1.1826429501171565 1.4344934781236283
2068 0.5 1.1780972450961724 1.4344934781236283
2082 0.49122807017543857 1.1737110551622185 1.4344934781236283
2209 0.5 1.1780972450961724 1.4344934781236283
2212 0.5084745762711864 1.1823347361349543 1.4344934781236283
2282 0.5 1.1780972450961724 1.4344934781236283
2293 0.5081967213114754 1.1821957893430761 1.4344934781236283
2327 0.5161290322580645 1.1861631605132341 1.4344934781236283
2358 0.5079365079365079 1.1820656657186612 1.4344934781236283
2391 0.515625 1.1859110172210463 1.4344934781236283
2397 0.5230769230769231 1.189639807061659 1.4344934781236283
2413 0.5151515151515151 1.1856741625877192 1.4344934781236283
2506 0.5074626865671642 1.1818287269301881 1.4344934781236283
2657 0.5147058823529411 1.1854512467981555 1.4344934781236283
2676 0.5217391304347826 1.1889702377937015 1.4344934781236283
2706 0.5285714285714286 1.192390745366338 1.4344934781236283
2723 0.5352112676056338 1.195717463505776 1.4344934781236283
2726 0.5416666666666666 1.198954766748826 1.4344934781236283
2747 0.547945205479452 1.2021067385823718 1.4344934781236283
2783 0.5540540540540541 1.2051771967249518 1.4344934781236283
2797 0.56 1.2081697156948694 1.4344934781236283
2884 0.5657894736842105 1.2110876470111411 1.4344934781236283
2897 0.5714285714285714 1.2139341373225137 1.4344934781236283
2940 0.5769230769230769 1.2167121447172184 1.4344934781236283
2943 0.569620253164557 1.213020847167518 1.4344934781236283
2973 0.575 1.215739313290344 1.4344934781236283
