# parameters:
#  num_nodes=4, num_iters=1200, ntest=3
#  dishonest_nodes=2, dishonest_action=1
# columns:
#  iteration   running_frequency   running_estimation   average_phase
1 1.0 1.5707963267948966 1.8050966955145964
2 1.0 1.5707963267948966 1.8050966955145964
3 0.6666666666666666 1.8785361811300902 1.8050966955145964
4 0.5 1.9634954084936207 1.8050966955145964
5 0.4 2.0138348886912034 1.8050966955145964
6 0.5 1.9634954084936207 1.8050966955145964
7 0.42857142857142855 1.9993323007199622 1.8050966955145964
8 0.375 2.0266654722791406 1.8050966955145964
9 0.3333333333333333 2.0484546358571514 1.8050966955145964
10 0.3 2.066374620010493 1.8050966955145964
11 0.2727272727272727 2.081460867813531 1.8050966955145964
12 0.25 2.0943951023931957 1.8050966955145964
13 0.23076923076923078 2.1056479835596664 1.8050966955145964
14 0.21428571428571427 2.115556803221173 1.8050966955145964
15 0.2 2.1243706856919418 1.8050966955145964
16 0.1875 2.1322782917278786 1.8050966955145964
17 0.17647058823529413 2.1394255355144267 1.8050966955145964
18 0.16666666666666666 2.1459273225503623 1.8050966955145964
19 0.21052631578947367 2.11785468439746 1.8050966955145964
20 0.2 2.1243706856919418 1.8050966955145964
21 0.19047619047619047 2.130377769652579 1.8050966955145964
22 0.18181818181818182 2.135939158689996 1.8050966955145964
23 0.17391304347826086 2.1411075606319256 1.8050966955145964
24 0.16666666666666666 2.1459273225503623 1.8050966955145964
25 0.16 2.150436067158601 1.8050966955145964
26 0.15384615384615385 2.154665952959288 1.8050966955145964
27 0.14814814814814814 2.15864465654915 1.8050966955145964
28 0.14285714285714285 2.1623961468647543 1.8050966955145964
29 0.13793103448275862 2.1659413016361624 1.8050966955145964
30 0.13333333333333333 2.1692984027750897 1.8050966955145964
31 0.12903225806451613 2.172483537882444 1.8050966955145964
32 0.125 2.175510928238991 1.8050966955145964
33 0.15151515151515152 2.1562861582172363 1.8050966955145964
34 0.17647058823529413 2.1394255355144267 1.8050966955145964
35 0.17142857142857143 2.1427509029191363 1.8050966955145964
36 0.16666666666666666 2.1459273225503623 1.8050966955145964
37 0.16216216216216217 2.148965624031053 1.8050966955145964
38 0.18421052631578946 2.1343924232867315 1.8050966955145964
39 0.1794871794871795 2.1374538653329567 1.8050966955145964
40 0.2 2.1243706856919418 1.8050966955145964
41 0.1951219512195122 2.127433614933062 1.8050966955145964
42 0.19047619047619047 2.130377769652579 1.8050966955145964
43 0.18604651162790697 2.13321066354767 1.8050966955145964
44 0.18181818181818182 2.135939158689996 1.8050966955145964
45 0.2 2.1243706856919418 1.8050966955145964
46 0.1956521739130435 2.127099299055915 1.8050966955145964
47 0.19148936170212766 2.129733381993781 1.8050966955145964
48 0.1875 2.1322782917278786 1.8050966955145964
49 0.1836734693877551 2.1347389681555256 1.8050966955145964
50 0.18 2.13711997490026 1.8050966955145964
51 0.17647058823529413 2.1394255355144267 1.8050966955145964
52 0.17307692307692307 2.1416595654981774 1.8050966955145964
53 0.16981132075471697 2.1438257006964996 1.8050966955145964
54 0.16666666666666666 2.1459273225503623 1.8050966955145964
55 0.16363636363636364 2.1479675806070575 1.8050966955145964
56 0.16071428571428573 2.149949412635606 1.8050966955145964
57 0.15789473684210525 2.1518755626435486 1.8050966955145964
58 0.15517241379310345 2.153748597049803 1.8050966955145964
59 0.15254237288135594 2.1555709192331642 1.8050966955145964
60 0.15 2.157344782646309 1.8050966955145964
61 0.14754098360655737 2.1590723026599523 1.8050966955145964
62 0.14516129032258066 2.1607554672803206 1.8050966955145964
63 0.14285714285714285 2.1623961468647543 1.8050966955145964
64 0.140625 2.1639961029445254 1.8050966955145964
65 0.13846153846153847 2.1655569962504524 1.8050966955145964
66 0.13636363636363635 2.167080394025252 1.8050966955145964
67 0.13432835820895522 2.1685677766965012 1.8050966955145964
68 0.1323529411764706 2.17002054397539 1.8050966955145964
69 0.13043478260869565 2.1714400204388653 1.8050966955145964
70 0.12857142857142856 2.172827460646208 1.8050966955145964
71 0.1267605633802817 2.174184053835318 1.8050966955145964
72 0.1388888888888889 2.165247866092887 1.8050966955145964
73 0.136986301369863 2.166627222025207 1.8050966955145964
74 0.14864864864864866 2.158292681543774 1.8050966955145964
75 0.14666666666666667 2.159689393747277 1.8050966955145964
76 0.14473684210526316 2.161056879687468 1.8050966955145964
77 0.15584415584415584 2.1532851839427813 1.8050966955145964
78 0.15384615384615385 2.154665952959288 1.8050966955145964
79 0.1518987341772152 2.156018843190867 1.8050966955145964
80 0.15 2.157344782646309 1.8050966955145964
81 0.16049382716049382 2.1500995211399925 1.8050966955145964
82 0.15853658536585366 2.151435871616728 1.8050966955145964
83 0.1566265060240964 2.1527464910924845 1.8050966955145964
84 0.15476190476190477 2.154032197020618 1.8050966955145964
85 0.15294117647058825 2.155293770856991 1.8050966955145964
86 0.1511627906976744 2.1565319600781008 1.8050966955145964
87 0.14942528735632185 2.157747480062271 1.8050966955145964
88 0.1590909090909091 2.151056719490251 1.8050966955145964
89 0.16853932584269662 2.1446739096970355 1.8050966955145964
90 0.16666666666666666 2.1459273225503623 1.8050966955145964
91 0.16483516483516483 2.147158648497977 1.8050966955145964
92 0.16304347826086957 2.1483685306042184 1.8050966955145964
93 0.16129032258064516 2.149557585945118 1.8050966955145964
94 0.1595744680851064 2.1507264069473475 1.8050966955145964
95 0.15789473684210525 2.1518755626435486 1.8050966955145964
96 0.15625 2.1530055998501796 1.8050966955145964
97 0.16494845360824742 2.1470823254027303 1.8050966955145964
98 0.16326530612244897 2.148218446717291 1.8050966955145964
99 0.16161616161616163 2.1493361968917934 1.8050966955145964
100 0.17 2.143700098711143 1.8050966955145964
101 0.16831683168316833 2.144822537989959 1.8050966955145964
102 0.17647058823529413 2.1394255355144267 1.8050966955145964
103 0.17475728155339806 2.1405512583505892 1.8050966955145964
104 0.17307692307692307 2.1416595654981774 1.8050966955145964
105 0.17142857142857143 2.1427509029191363 1.8050966955145964
106 0.16981132075471697 2.1438257006964996 1.8050966955145964
107 0.16822429906542055 2.1448843737564243 1.8050966955145964
108 0.16666666666666666 2.1459273225503623 1.8050966955145964
109 0.1651376146788991 2.146954933699958 1.8050966955145964
110 0.16363636363636364 2.1479675806070575 1.8050966955145964
111 0.16216216216216217 2.148965624031053 1.8050966955145964
112 0.16071428571428573 2.149949412635606 1.8050966955145964
113 0.1592920353982301 2.1509192835066666 1.8050966955145964
114 0.16666666666666666 2.1459273225503623 1.8050966955145964
115 0.17391304347826086 2.1411075606319256 1.8050966955145964
116 0.1810344827586207 2.1364475645141887 1.8050966955145964
117 0.1794871794871795 2.1374538653329567 1.8050966955145964
118 0.17796610169491525 2.1384464185640883 1.8050966955145964
119 0.17647058823529413 2.1394255355144267 1.8050966955145964
120 0.18333333333333332 2.1349586496482984 1.8050966955145964
121 0.18181818181818182 2.135939158689996 1.8050966955145964
122 0.18032786885245902 2.1369066985150282 1.8050966955145964
123 0.17886178861788618 2.137861553577163 1.8050966955145964
124 0.1774193548387097 2.138803999639388 1.8050966955145964
125 0.176 2.1397343041136114 1.8050966955145964
126 0.1746031746031746 2.1406527263842166 1.8050966955145964
127 0.1732283464566929 2.141559518116364 1.8050966955145964
128 0.171875 2.1424549235498986 1.8050966955145964
129 0.17829457364341086 2.1382317996877944 1.8050966955145964
130 0.17692307692307693 2.1391289475386364 1.8050966955145964
